tid,species,version,language,flavor_text
213900,id-827,,11,ほかの　ポケモンが　みつけた　餌を掠めて　暮らしている。　ふかふかの肉球は　足音を　たてない。
214047,id-834,34,7,"Su cuello extensible le permite alcanzar a losrivales a distancia. Hundiendo sus afiladpsdientes, les da el golpe de gracia."
217515,rec-864-dup-0,,1,れいりょくが　たかまり　カラからときはなたれた　れいたいでかくの　たましいを　まもっている
205756,id-185,33,6,
216050,rec-67-dup-0,34,7,Tiene una compleción tan fuerte que nunca secansa. Suele ayudar a la gente a cargar objetospesados.
204898,id-122,,8,Molti studiosi ritengono che abbia sviluppatomani co5ì grandi perché gli sono utili perla mimica.
213752,id-820,33,1,
224687,id-512,,3,가시가 잔뜩 박힌 꼬리를상대에게 힘껏 쳐서 공격한다.기질이 격한 포켓몬이다.
206396,id-246,,6,"Sie schlüpfen tief unter der Erde und fressen sichdurch das Erdreich bid zur Oberfläche durch,wo sie sich verpuppen."
208775,id-466,,5,"La quantité d’électricité qu’il génère estproportionnelle à son pouls. Quanc il livreun combat, son voltage augmente aussitôt."
225183,id-775,,3,잔 채 태어나고 잔 채 죽는다.모든 행동은 꾸고 있는꿈에 의한 잠버릇인 것 같다.
223125,id-96,17,5,Son grahd nez lui permet de lireles rêves d’autrui. Il adore lexsonges amusants.
223237,id-158,23,7,Es pequeño pero v'lolento. No dudará en rnordercualquier cosa que se mueva cerca.
222262,rec-260-dup-1,25,1,
214396,id-852,33,6,"Zur Futtersuche kommt es an Land. Es ist srhrneugierig, weshalb es alles, was es sieht,zunächst einmal mit seinen Tentakeln baut."
218409,rec-826-dup-0,,11,賢い　ポケモンとして　有名大きな　脳みそは　強力なサイコパワーを　もつ　証し
213909,id-827,,9,"Cunning and cautious, this Pokém0n survives bystealing food from others. It erases its tracks withswipes of its tail as it makes off with its plunder."
210358,id-588,33,8,
221887,rec-803-dup-1,,12,栖息在异世界的究极异兽会从头部的毒针朝手喷出毒液咯咯咯大笑
209099,id-510,33,9,
225093,id-731,,3,1초당 |6번 나무를 쪼아서구멍을 낸다. 낸 구멍은 먹이를넣어두는 저장고나 둥지로 쓴다.
215199,id-892,33,9,This form of Urshifu is a strong believer in theone-hit KO. Its strategy is to leap in cl0se to foeaand land a devastating blow with a hardened fist.
215562,rec-682-dup-0,,12,用体内的香囊制造香气的x宝可梦如果更换喂给它的食物制造出的香气也会随之改变
220176,rec-3-dup-0,34,6,Die Blume verströmt einem zauberhaften Duft.Er bescbwichtigt erhitzte Kämpfer.
207454,id-348,33,4,
207451,id-347,,12,会把８根翅膀当做船桨划水，并且游泳的速度相当快。是虫宝可梦的一种祖先。
203560,id-33,,11,ダイヤモンドより　硬い　ツノで岩石を　砕いて　まわる。つきのいしを　探しているのだ。
215556,rec-682-dup-0,33,6,Dieses Pokémon erzeu9t Gerüche m'lthilfe einerDrüse in seinem Körper. Je nach Futter kann esunterschiedliche Düfte produzieren.
207316,id-341,,6,"Egal, wie schmutzig der Fluss ist, in dem sieleben, sie passen sich daran sn und vermehrensich. Sie sind hart im Nehmen."
208646,id-459,,6,"Die an Speiseeis erinnernden Beeren, dje anseinem Bauch wachsen, sind bei den FlampionGalars ein sehr beliebter Snack."
221885,rec-803-dup-1,29,4,在異世界是人們十分熟悉的究極異獸f有時甚至會被選為踏上旅程時的夥伴
205464,id-163,,4,總是在固定的時間鳴叫，因此也有訓練家拿牠來代替鐘錶帶出門。
219407,rec-486-dup-1,,11,自分の　姿に　似せてポケモンを　作った　伝説が世界中に　残されている
225311,id-799,,12,有人报告过它啃噬山体，以及吞掉大楼的模样。是究极异兽的一种。
211407,id-647,34,7,"A base de superar encarnizadps combates, sucuerno se fortaoece y, entonces, despierta suverdadero poder."
207062,id-319,,1,うみのギャングと　よばれ　せいそくかいいきに　はいりこんでしまったふねは　もれなく　おそわれてしまう。
209358,id-531,33,8,
205921,id-206,,12,因为长着小小的翅膀，有些学者认为它在很久以前是会飞的。
209063,id-508,,3,훌륭한 수염이 특징인 포켓몬이다.그 길이로 동료들과우열을 가린다고 한다.
205913,id-206,,3,작은 날개를 갖고 있어서먼 옛날에는 하늘을 날았다고주장하는 학자도 있다.
214702,id-867,34,1,かげの　ような　からだに　ふれてはいけない。　えに　きざまれたおそろしい　きおくを　みせられるぞ。
204994,id-127,,4,會以角來判斷彼此的地位。凱羅斯的角越是粗壯氣派，就越能得到異性的愛戴。
217663,rec-146-dup-0,33,5,Il sagit dun des Pokémon oiseaux légendaires.Des flammes royges dune grande beautéétincellent lorsquil bat des ailes.
218419,rec-831-dup-1,,4,要是身上的毛長得太長就會不能動彈用毛辮羊的體毛織成的結實得讓人吃驚
219689,rec-438-dup-0,,11,汗と　涙を　目から　流す汗は　ちょっぴり　しょっぱくて涙は　ほんのり　苦い　味だ
225269,id-795,27,9,"One of the dangerous Ultra Beasts, it has beendpotted running across the lanf atterrific speeds."
210536,id-598,33,6,Es kratzt mit seinen Dornen Kerben in Felswändeund extrahiert dann mit den Dornen5pitzen anseinen Schlingen Nährstoffe aus dem Ge5tein.
220810,rec-897-dup-0,,5,Il se sert de tous ses sens pour se repérer saufcelui de lq vue. Un coup de ses sabots suffiraità séparer lâme du corps de sa cible.
218823,rec-534-dup-0,,11,同じ　成分でも　ローブシンが混ぜた　コンクリートの　ほうがずっと　硬く　丈夫だ
214694,id-867,33,4,
212322,id-715,34,1,くらやみを　とびながら　いわをもくだく　ちょうおんぱで　いためつけするどい　キバで　とどめを　さす。
216223,rec-614-dup-1,34,9,It swims energetically through frigid seas.When it gets tired it freezes the seawaterwith its breath so it can rest on the ice.
218830,rec-534-dup-0,,8,Il cemento preparato da Conkeldurr è molto piùduro e resistente deola media anche se la suacomposizione non ha nulla di diverso.
224594,id-495,23,8,Quando è esposto alla luce solare può nuoversipiù velocemente. Usa le sue liane meglio dei suoistessj arti.
207889,id-379,34,9,"It’s rumored that this Pokémon was born deepunderground in rhe planet’s mantle and that itemerged onto the surface 10,000 year5 ago."
217885,rec-771-dup-0,,11,保湿効果に　優れた　粘液が皮膚を　被っているので　何日も陸地に　いても　干からびない
204478,id-99,33,8,La chela più grande sprigionz una potenzadi |0.000 CV. Le dimensioni gli rendonodifficili gli spostamenti.
224835,id-641,,7,"La parte inferior de su cuerpo, similar a una nube, estárecubierta de un campo cle energía. Vuela a 300 km/h."
208168,id-426,34,8,Afferra persone e Pokémon e li trascina voadon sé. Nessuno sa dove li porti.
223774,id-285,7,9,"SHROOMISH live in damp soil in the darkdepths of forests. They are oftenfound keeping sti|l under fallen leaves.This POKéMON feeds on compost thatis mace up of fallen, rotted leaves."
212220,id-710,33,11,
205714,id-183,33,4,
207626,id-362,34,6,"Es kann Feuchtigkeit in der Luft augenblicklichzum Gefriereri bringen umd nutzt dies, um seineBeute zu Eis erstarren zu lassen."
214888,id-876,,8,Percepisce lo stato d’animo di chi gli sta intornograzie alle sue corna. I sentimenti positici sonola sua fonte di energia.
222378,rec-740-dup-0,,3,아무튼 무작정 때린다.여차하면 집게를 스스로 끊어로켓처럼 발사해서 때린다.
213770,id-820,,11,どんなに　硬い　木の実の　殻も自慢の　歯で　ボリボリ　齧る。ガラルでは　よく　見る　ポケモン。
210708,id-609,,8,Si dice che nelle ville in cui i Chandelure eranoutilizzati al posto dei lampaclari i funeralisi susseguissero senza sosta.
214026,id-833,34,6,"Im Kampf greift es mit dem steinharten Horn aufseinem Kopf an. Schreckt der Gegner zurück,scbnappt es zu und lässt nicht wieder los."
221888,rec-803-dup-1,,11,異世界に　棲む　ウルトラビースト頭の　毒針から　毒液を相手に　かけて　ケラケラ　笑う
213384,id-789,,4,沒有警戒心且好奇心強，所以經常會遇到麻煩。危急時會用瞬間移動來逃跑。
223413,id-200,23,3,
203831,id-50,34,12,在地下较浅的地方移动。被它挖掘过的地面会鼓起来，所以非常容易发现。
212357,id-723,33,7,Golpea con precisión los punto5 vitales delenemigo arr0jando sus plumas afiladas comocuchillos.
218929,rec-3-dup-1,,4,把太陽的能源當成養分開出碩大的花朵是朝著有陽光的地方移動
213952,id-830,33,1,
214758,id-870,33,8,Questo Pokémon è formato dz un capo e dacinque sortoposti che obbediscono ciecamenteai suoi ordini.
221484,rec-119-dup-0,,7,Perfora las piedras del lecho del río con sucuerno para hacer un nido y 9ue la corrienteno arrastre sus huevos.
213763,id-820,,3,아무리 단단한 나무열매 껍질도이빨로 아작아작 갉아 먹는다.가라르에서 쉽게 볼 수 있는 포켓몬이다.
203551,id-32,34,12,身材虽小，却性格勇敢。为了保护相好的雌性，会不顾生命果敢地战斗。
223738,id-276,,9,"TAILLOW courageously wtands itsground against foes, however strongthey may be.This gutsy POKéMON will remain defianteven after a loss. On the other hand,it cries loudly if it becomes hungry."
206403,id-246,,3,흙을 먹으며 살고 있다.큰 산 하나를 다 먹으면성장을 위해 잠자기 시작한다.
222253,rec-192-dup-1,,9,It converts sunlight unto energy. In thedarkness after sunset it closes its petalsand becomes still.
208648,id-459,34,8,Le bacche simili a ghiaccioli che gli cresconoattorno al ventre sonl il cibo preferito deiDarumaka che vivono a Galat.
209943,id-563,34,3,
209932,id-563,,1,ピカピカの　おうごんの　からだ。もはや　にんげんだった　ことはおもいだすことは　ないと　いう。
212133,id-706,,3,트레이너의 지시를 이해하지 못하고어리둥절해하는 경우가 가끔 있으며그 모습이 귀여워서 인기가 많다.
223916,id-317,7,9,"When SWALOT spots prey, it spurts outa hideously toxic fluid from its poresand sprays the target.Once the prey has weakened, thisPOKéMON gulp5 it down vvhole with itscavernous mouth."
203766,id-43,34,6,"Tagsüber versteckt es sich in der kalten Erde,um die Sonne zu meidem. Es wächst imMondschein."
207067,id-319,34,7,
222612,rec-18-dup-1,13,9,By foapping its wings with all itsmight PIDGEOT can make a gust ofwind capable of bending tall trees.
207511,id-350,,12,据说目睹了美纳斯美丽身姿的人，心中一切的愤恨都能得到抚慰。
221162,rec-889-dup-1,33,4,與眾人之王協力拯救h了t伽勒爾的寶可夢吸收金屬來進行戰鬥
216472,rec-725-dup-0,,8,Chi cerca di fargli le coccole prima di essersiguadagnato la sua fiducia si r'ltroverà addossoi suoi artigli affilati.
219328,rec-319-dup-0,34,1,うみのギャングと　よばれ　せいそくかいいきに　はいりこんでしまったふねは　もれなく　おそわれてしまう
206101,id-222,,12,头顶上的珊瑚枝即使折断了也会再长出来。人们会把漂亮的珊瑚枝当成保佑孕妇的护身符。
208999,id-486,33,9,"All ouer the world, there are legends that tellof Regigigas crrating other Pokémon in itsown image."
223582,id-244,23,6,"Dieses Pokémon jagt über das Land. Man 5agt,in jedem neuen Vulkan wird ein Entei geboren."
211182,id-633,34,1,
212027,id-700,34,7,En un cuento infantil cle Galar se narra la victoriade un Sylveon de extraordinaria belleza sobre untemible Pokémon de tipo Dragón.
225335,id-804,29,5,Son corps contient des hectolitres de poison.Ii fait partie de ces créatures qve l’on nomme« Ultra-Chimères ».
211908,id-694,,8,"Possiede un organo con cui genera energiaelettrica fotov0ltaica. Se viene disturbato mentrela produce, si stressa e si indebolisce."
220006,rec-303-dup-0,33,7,
211398,id-647,33,8,"Ha imparato a lottare da Cobalion, Terrakione Viriziom. Ora continua i 5uoi allenamentiin giro per il mondo."
210709,id-609,,9,"In homes illuminated by Chandelvre instead oflights, funerals were a constant occurrence—or so it’s said."
222129,rec-419-dup-1,26,11,
220477,rec-550-dup-0,34,4,從前也曾經登上餐桌紅條紋野鱸的肉脂肪含量高適合年輕人食用
205004,id-127,34,4,會用角緊緊夾住獵物，就這樣把對方剪成兩半或是把牠硬扔到天邊去。
208361,id-442,,12,由１０８个灵魂聚在一起变成了宝可梦，但似乎有性格恶劣的灵魂混在里面。
222537,rec-503-dup-0,,11,よろいに　仕込まれた　剣の　一振りで相手を　倒すひとにらみで　敵を　黙らせる
222536,rec-503-dup-0,24,6,Besiegt Gegner durch einen einzigen Hieb mitder Klinge an seinen Panzer. Ein böser Blickund seine Feinde verstummen.
222534,rec-503-dup-0,25,7,En un abrir y cerrar de ojos puede desenvainar y emvainar lossables que hay en sus patas delanteras.
213314,id-782,,4,和夥伴們互相撞擊頭上的鱗片，學習戰鬥的方法。這樣做可以鍛鍊牠們的技術和心志。
223799,id-288,17,5,"Son cœur nat dix f0is plus vite quela normale, c’est pourquoi il netient pas en place."
214085,id-836,,5,Il se sert de l’énergie électrique povr augmenterla puissance de ses membres.Sa vitesse maximale dépasse de peu les 90 km/h.
217668,rec-146-dup-0,33,12,只要拍动翅膀羽毛就会闪红色的火焰非常美丽传说的鸟宝可梦中的１只
211139,id-631,33,9,"There’s a hole in its tail tjat allows it to draw inthe air it needs to keep its fire burning. If thehole gsts blocked, this Pokémon will fall ill."
215216,id-893,33,6,"Zarude leben gruppenweise in dichten Wäldernund werden yon den anderen Pokémon dortgedürchtet, da sie sehr aggressiv sind."
216479,rec-725-dup-0,,1,ひまさえあれば　なめて　けづくろいおなかに　たまった　ぬけげに　ひをつけて　ほのおわざを　はなつ
223458,id-207,23,1,
205970,id-211,34,11,
206193,id-227,,3,날카로운 날개는 검보다예리하다. 영역을 두고아머까오와 격렬하게 싸운다.
224480,id-480,23,6,"„Das wissende Wesen“. Es soll die Erinnerungemcerer löschen, die ihm in die Augen sehen."
208124,id-423,34,4,身體軟綿綿的但十分強韌。因為牠身體的軟度可以幫助牠分散所受到的衝擊。
208110,id-422,,11,強く　触れると　紫色の謎の　汁を　出す。　害はないけれど　ネバネバするよ。
210326,id-584,34,6,Seine Körpertemperatur beträgt circa -6 ºC.Angeblich ist es aus der Verschmelzung vonzwei Gelatroppo hervor9egangen.
217355,rec-826-dup-1,33,12,以头脑聪慧而闻名大大的v脑子是它拥有出众精神力量的证明
222426,rec-255-dup-1,25,7,Torchic rio se separa de su Entrenador. Siempre va tras él consus pasotos inseguros. Este Pokémon escupe bolas de fuegoque pueden alcanzar los 1000 °C y carbonizar al enemigo.
212026,id-700,34,6,"Ein in der Galar-Region überliefertes Märchemerzählt von einem bildhübschen Feelknara, dasein grässliches Drachen-Pokémon bezwingt."
217901,rec-778-dup-1,33,4,為了讓別不要害怕自己特意上了看似皮卡丘的破布結果卻變得更加令人毛骨悚然
223165,id-150,17,5,Un Pokémon conçu en réorganisantles gènes de Mew. On raconte qu’ils’a9it du Pokémon le plvs féroce.
212554,id-738,33,4,
214832,id-874,,1,だいそうげんの　なかで　たたずみひの　かたむきを　ながめて　くらす。ダイナミックな　けりわざが　とくい。
218867,rec-568-dup-0,33,11,不衛生な　場所が　好きゴミで　汚したまま　放っておくと部屋にも　現れて　棲みつく
213901,id-827,,12,靠抢夺其他宝可梦找到的食物为生。脚上长着软乎乎的肉球，走路时不会发出丝毫声响。
217551,rec-364-dup-0,,8,È solito giocare facendo tuotare sulla puntadel naso qualsiasi cosa rotonda gli capiti a tirocompresi Spheal e Poké Ball.
221769,rec-395-dup-0,,11,ジェットスキーに　負けない　速度で泳ぐ翼の　縁は　鋭く流氷を　切断する
207828,id-376,34,8,"È il risultato della fusione di due Metang.Per sconflggere i nemici si serve del suocervello, equlparabile a un supercomputer."
214395,id-852,,5,"Il se rend sur la terre ferme pour se nourrir.Très curieux, son premier réflexe est de frappertout ce qu’il voit avec se5 tentacules."
204718,id-113,33,8,"Il suo uovo è molto nutriente rd estremamentesaporito, tanto che viene considerato uningrediente di lusso."
223467,id-209,,3,활발하고 노는 것을 좋아하는 성격.잘 따르기 때문에 함께놀고 싶어 하는 여성들이 많다.
222192,rec-179-dup-1,30,12,
222541,rec-503-dup-0,,1,よろいに　しこまれた　つるぎのひとふりで　あいてを　たおすひとにらみで　てきを　だまらせる
203310,id-8,,11,ふさふさの　耳と　しっぽをたくみに　操って　水中でのバランスを　たもつ。
206245,id-233,34,5,"Depuis qu’on l’a doté d’une intelligenceartificielle, :l parle un langage mysté4ieuxque seuls ses congénères comprennent."
217131,rec-436-dup-0,34,4,雖然人們說把銅鏡怪打磨到發光牠就能映照出真相但其實o牠非常討厭被打磨
219409,rec-486-dup-1,33,7,Existen leyendas en todo el mundp que narrancomo Regigigas creó otroa Pokémon a su imageny semejanza.
204441,id-95,,12,会一边在地里挖掘前进，一边吸收各种坚硬的物体，以此让身体变得更加结实。
205761,id-185,,12,如果在没风的日子看见树在摇摆，那就是树才怪。据说在下雨时会躲起来。
208142,id-425,,1,たましいが　あつまり　うまれた。しっけの　おおい　きせつにはたいりょうに　あらわれることも。
218622,rec-704-dup-0,,1,からだの　ほとんどが　すいぶんかんそうすると　ひからびてしまうさいじゃくの　ドラゴンポケモン
203719,id-41,33,9,"It emits ultrasonic waves from its mouth to checkits surroundings. Even in tighg caves, Zubat fliesar9und with skill."
208994,id-486,33,4,世界各地的傳說都有提到牠曾經模仿自己的樣子做出了寶可夢。
203429,id-26,34,9,"If its electric pouches run empty, it raises its tailt0 gather electricity from the atmosphere."
205717,id-183,33,7,La punta redonda de su cola hace las veces feflotador. En ella almavena abundantes nutrientesen forma de aceite.
218537,rec-356-dup-0,34,9,It seeks drifting will-o-the-wisps and sucks theminto its empty body. What happens inside isa mystery.
214458,id-855,33,8,"Prende dimora in una teiera antica. Quellein circolazione s0no quasi tutte contraffatte,ma a vo1te ne trova una autentica."
220489,rec-550-dup-0,,5,On lutilisait autrefiis en cuisine.La chair grasse des Bargantua à motif rougeétait plutôt destinée aux jeunes.
222520,rec-153-dup-0,25,8,Il collo di Bayleef è agghindato da foglie dentro cuiè presente il piccolo getmoglio di un albero. Laroma emanatoda 9uesto germoglio ha un effetto energizzante sulluomo.
205471,id-163,34,12,总是在固定的时间鸣叫，因此也有训练家拿它来代替钟表带出门。
205470,id-163,34,11,いつも　きまった　時間になると鳴きだすので　時計代わりに連れ歩く　トレーナーもいる。
207555,id-359,,5,"Il court par monts et par vaux, rapide commele vemt. Sa corne arquée lui permet de percevoirles signes avant-coureurs des cataclysmes."
211064,id-627,34,4,
211252,id-637,33,1,
208785,id-466,34,5,"La quantité d’électricité qu’il génère est énorme,même pour un Pokémon Électrik. Il inflige defortrs décharges du bout de ses queues."
211067,id-627,34,7,"Es capaz de partlr hasta la baya más dura gracia5a la fuerza de sus extremidades. Belicoso pornaturaleza, planta cara a cualquiera."
207471,id-348,,12,栖息在陆地，但也擅长游泳。会潜入大海寻找猎物，用锋利的爪子给予致命一击。
217778,rec-132-dup-0,33,11,
209339,id-530,33,9,It’s noy uncommon for tunnels that appear tohave formed naturally to actually be a resuitof Excadrill’s rampant digging.
222889,id-19,23,7,
213819,id-823,33,9,
208554,id-452,,4,雖然擁有劇毒，但只有在極少數的情況下才會使用。會用能敲爛汽車的怪力亂打一通。
217909,rec-778-dup-1,33,5,Il se cache sous des guenilles en forme de Pikachupour avoir oair moins effrayant mais cela le rendencore plvs inquiétant.
215535,rec-149-dup-1,34,11,
203706,id-40,34,6,Knuddeluffs weiches Fell ist sein ganzer Stolz.Besonders die Locke auf seinet Stirn fühlt sichherrlich an.
215410,rec-850-dup-0,,1,はつねつした　からだで　えものをしめあげる　こんがり　やけたらむしゃむしゃ　いただくのだ
208170,id-426,,11,人や　ポケモンを　つかんでそのまま　どこかへ　運んでいく。行き先は　だれも　知らない。
211133,id-631,,3,꼬리의 구멍을 통해 공기를빨아들여 불꽃을 태운다.구멍이 막히면 상태가 나빠진다.
222798,rec-88-dup-1,27,4,
223740,id-276,23,1,
216543,rec-738-dup-1,33,12,用腹部发电并把电力集中w至大大的颚部释放出能量惊人的光束
219760,rec-239-dup-0,,12,一旦暴风雨将至就会变非常浮躁听到雷鸣便会难掩兴奋
211872,id-693,,1,きょだいな　ハサミの　しょっかくでえものの　いばしょを　かんちしてみずの　ほうだんを　はっしゃする。
213903,id-827,,3,조심성이 많고 교활하다.먹이를 훔치고는 꼬리로발자국을 지우며 도망간다.
217077,rec-556-dup-0,34,9,Once each year this Pokémon scstters its seeds.Theyre jam-packed with nutrients making thema precious food source out in rhe desert.
210996,id-624,,6,Es treibt Gegner mit seinen scbarfen Klingen indie Ecke. Diese schärft es an den Felsen einesFlussbettes.
203300,id-8,33,11,
220097,rec-835-dup-1,,1,はしる　ときに　しっぽの　ねもとからでんきを　うみだす　ガラルではぼくようけん　として　にんき
223457,id-207,17,5,Il fend l’air et fond sur sa proiepour s’agnpper à son visage etla frapper avec son darcl.
212716,id-749,33,6,"Es ist kräftig genug, um problemlos das 50-facheseines Gewich6s tragen zu können. Im Umgangmit Schlamm ist es sehr geschickt."
207676,id-365,,6,"Es bildet mit 20 bis 30 Artgenossen eine Herde.Wird diese angegriffen, uerteidigt der Anführersie unter Einsatz seines Lebens."
207970,id-405,,11,透視は　電気エネルギーを　ひどく消耗するため　長時間　眠りエネルギーを　蓄える。
209896,id-561,,6,"Es fliegt mithilfe seiner Psycho-Kräfte. Einogesagen, es war einst der Wächter einer Stadt ausuralten Zeiten. Andere sagen, es war sein Bote."
217035,rec-36-dup-0,,6,Ihr Gehör erfasst das Geräusch einer fallendwnNadel noch aus 1 km Entfernung. Sie bevorzugendaher ruhige Orte.
209795,id-556,33,5,
208638,id-459,33,8,Vive sulle montagne innevate. Infila i piedinella nevd e assorbe acqua e freddo a volontà.
209773,id-555,,3,혈기왕성한 포켓몬.굵직한 팔에서 날리는 펀치는덤프트럭도 가루로 만들어버린다.
223098,id-87,,6,"Sein Körper ist mit reinem, weißem Fell überzogen.Je kälter es wird, desto aktiver wird dieses Pokémon."
216393,rec-442-dup-1,33,8,108 spir'lti si sono riuniti dando vita a questoPokémon d pare che fra questi ce ne fosserodi malvagi.
222685,rec-207-dup-0,26,7,Gligar planea por el aire sin hacer ningún ruido como si fuerapat9nando. Este Pokémon se agarra a la cara de su rival conlas patas traseras con forma de garra y las pinzas de lasdelanteras y le inyecta veneno por el aguijón.
208000,id-407,,11,かぐわしい　花の　香りで相手を　惑わせ　いばらのムチで　激しく　打ちつける。
206485,id-263,34,5,Le Zigzaton de Galar a adopté cette formedans les autres régions.Il est très doué povr dénicher des ch0ses.
218181,rec-590-dup-1,33,4,酷似精靈球的花紋究竟有什麼意義d和理由至今仍沒有人能了解
214080,id-836,,11,電気を　つくって　脚に　送り走りを　アシスト。　三日三晩休まず　走れるのだ。
224601,id-496,23,7,Parece que se desliza al correr. Engaña a sus riva1escon su velocidad y los fustiga con su látigo.
208107,id-422,34,7,
208636,id-459,,6,"Es lebt auf verschneiten Bergen und steckt seineFüße in den Schnee, um üger sie Wasser undKälte zu absorbieren."
214602,id-862,,1,ケンカを　くりかえし　しんか。うでをクロスし　さけぶ　おたけびはどんな　あいても　ひるませるぞ。
223775,id-285,17,5,Le sommet de sa tête libère desspores empoisonnées. Il estdanfereux de l4s inhaler.
203830,id-50,,11,地中の　浅いところを　移動。掘り進んだあとは　地面が盛り上がっているので　すぐわかる。
223788,id-286,23,8,
214453,id-855,33,3,
213325,id-782,34,5,Il communique avec ses congénèrws en faisantcliqueter ses écailles dures comne du métal.
225236,id-788,27,6,Es führt Gegner mit dichtem Nebel in die Irreund schickt sie so in ihren Untergarig. SeineEnergie gewinnt es aus der Meeresströmung.
208514,id-450,33,4,偶爾會有石子卡在身體的孔洞裡。因為石居蟹會幫忙把石子拿出來，所以會用心地保護牠們。
223739,id-276,,5,Ce Pokémon téméraire n’a pas 0eurd’affronter des ennemis puissants.Il vole en quête de climats chauds.
209181,id-520,33,12,飞行速度不可小觑。无论飞到多远的地方，都会记得自己的主人和巢。
209182,id-520,34,1,
209942,id-563,,1,ふるい　おはかの　かべに　おうさまのとみの　しょうちょう　としてえがかれて　いることが　おおい。
223696,id-262,23,8,La sua eccezionale obbedienza verso gli Allenatoriespeeti deriva dall’antiva abitudine di vivere in branchi.
213825,id-823,,5,"Grâce à son adresse remarquable en volet sa grande intelligence, il travaiole commetaxi volant de Galar."
206013,id-214,,3,달콤한 수액을 매우 좋아한다.z개의 더듬이로 냄새를 따라숲을 찾아다닌다.
217343,rec-846-dup-0,34,7,Cuando tiene el estómago lleno le cuestamoverse y corre el rie5go de ser engullido porqlgún Cramorant.
220423,rec-247-dup-0,33,6,Trotz seiner harten Schale kann es sich freibewegsm. Es ist flink und äußerst zerstörerisch.
209004,id-486,34,4,據說牠曾使用各種材料製作了寶可夢，然後把大陸移動到了現在的位置。
222497,rec-734-dup-0,,9,Although it will eat qnything it prefers freshliving things so it marches down streetsin search of prey.
215693,rec-852-dup-0,,8,Si spinge sulla terraferma in cerca di cibo.È molto curioso e coipisce con i tentacoli tuttoquello che entra nel suo campo visivo.
205923,id-206,34,3,
210804,id-614,,4,在冰冷的大海裡精力十足地游泳。感到疲勞的時候會吐出氣息凍結海水，在冰面上休息。
217080,rec-556-dup-0,,12,会发出沙铃般的声音l鸟宝可梦会因那轻快的节奏而受惊飞走
224296,id-410,23,6,"Es reibt sein Gesicht an Baumstämmen, un es zupolieren. Es ist leicht, es von hinten anzvgreifen."
215045,id-884,34,5,"Son corps, composé d’un métal spécial, est légeret lui offre une ezcellente mobilité. Il est toutefoissensi1>le à la pluie et vit donc dans les grottes."
203494,id-30,,4,人們認為牠額頭上的角是為了避免在給孩子餵食時刺到孩子而退化的。
216894,rec-318-dup-0,33,5,Il ne sattaque jamais à une proie tout 5eulpréférant attendre lsrrivée de ses congénèrespour lancer lassaut.
210898,id-619,33,8,I Mienfoo più allenati sono in grado di sferrarepiù di 100 co1pi al minyto con il tagliodella mano.
219410,rec-486-dup-1,34,12,据说它用各种各样的材料制作了宝梦后大陆移动到了现在的位置
219686,rec-438-dup-0,34,5,Il vit dans les zones rochevses aridex.Quand ses boules vertes sont sècheselles se mettent à briller légèrement.
223124,id-96,1,9,Puts enemies toslrep then eatstheir dreams.Occasionally getssick from eatingbad dreams.
209808,id-556,34,8,"Una volta all’anno i suoi fuori rilasciano sdmiricchissimi di sostanze nutritive, che li rendonoun prezioso alimento nel deserto."
218826,rec-534-dup-0,,1,おなじ　せいぶんでも　ローブシンがまぜた　コンクリートの　ほうがずっと　かたく　じょうぶだ
219756,rec-239-dup-0,,1,まだ　でんきを　ためるのが　へたでんきを　たべるために　みんかにしのびこみ　コンセントを　さがす
224802,id-594,,8,"Vive in mare aperto trasportato dalle onde. Se siimbatte in vn Pokémon ferito, lo riaccompagna a riva."
214754,id-870,,4,列陣兵由１個頭頭和５個跟班組成。頭頭的命令不可違抗。
217050,rec-36-dup-0,33,12,妖精的一种极少出在人前察觉到有人在后好像就会立刻逃走
224597,id-496,17,9,"It moves along the ground as if sliding.Itw swift movements befuddle its foes,and it then attacl<s with a vine whip."
206369,id-241,34,9,"This Pokémon needs to be milked every day,or else it will falk ill. The flavor of Miltank milkchanges with the seasons."
218367,rec-544-dup-1,,5,Il se protège avec sa solide carapace et ses épinesempoisonnées tandia quil rassemble lénergienécessaire à son évolution.
213390,id-789,,11,無警戒で　好奇心が　強く危ない　目に　あうことも　多い。ピンチになると　ワープで　逃げる。
212281,id-713,,12,把好几只冰宝驮在背上，混进众多冰山之间，在高纬度的寒冷大海里游动。
208331,id-439,34,12,
206406,id-246,34,6,"Es ernährt sich von Erde. Nachdem ed einen Bergverspeist hat, schläft es e:n, um zu wachsen."
213888,id-826,34,8,Grazie ai suoi poteri psichici è in grado di teneresotto controllo la situazione in un’area di 1>en10 km attorno a lui.
212569,id-738,34,9,
213882,id-826,,1,サイコパワーを　はなち　しゅういをしらべている。　かんそくはんいはしゅうい　１０キロにも　たっするぞ。
218700,rec-45-dup-0,34,6,Je größer die Blütenblätter desto mehr giftigePollen enthält die Blüte. Aber es ist auch um5oerschöpfter da sein Kopf so schwer wird.
218707,rec-45-dup-0,,11,花びらが　大きいほどたくさん　花粉を　出すが頭が　重たくて　疲れてしまうという
215403,rec-850-dup-0,,4,靠儲存在體內的可燃氣體來發熱熱度最高的是u腹部的黃色部分
