tid,species,version,language,flavor_text
204423,id-94,34,3,
204520,id-103,33,11,３つの　頭は　べつのことを考えている。　自分以外はあまり　興味がない　ようだ。
206277,id-237,33,7,"Lanza patadas miehtras gira. S: alcanza muchavelocidad, puede cavar un hoyo en la tierra."
206769,id-291,,9,"This Pokémon is so quick, it is said to be able toavoid any attack. It loves to feecl on tree sap."
208645,id-459,34,5,Les Baies rn forme de crèmes glacées quipoussent sur son ventre sont le mets favorides Darumarond vivant à Galar.
204152,id-72,,1,およぐ　ちからは　つよくは　ない。あさい　うみの　みなもをただよいながら　エモノを　さがす。
207385,id-344,34,5,Ce Pokémon aurait égé créé à partir d’une poupéed’argile confectionnée par une ancienriecivilisation. Il se déplace en lévitant.
209231,id-524,,12,会对声音产生反应而动起来。在能量核心的影响下，它摸起来暖暖的。
224984,id-668,,4,雄性平常十分懶散，但當有強敵來襲的時候，會奮不顧身地保護夥伴。
212981,id-762,33,12,像跳舞那样转圈，释放出甜甜的香气。闻到那香气便会感到幸福。
219416,rec-616-dup-0,,1,てきに　おそわれると　カラの　フタをがっちり　しめて　みを　まもるただし　カブルモには　あけられる
214046,id-834,34,6,"Sein streckbarer Hals ermöglicht es ihm, auchentfernte Gegner zu erreichen, die es dann mitseirien scbarfen Zähnen ausschaltet."
206831,id-294,34,12,它发出的大叫声不仅会刺激听觉，还会压缩空气造成冲击波将敌人吹飞给予伤害。
209778,id-555,,8,Pokémon dal sangue caldo. I pugni che sferracon i suoi massucci arti superiori possonoridurre in polvere anche un autocarro.
218639,rec-557-dup-0,33,1,このみの　こいしに　あなを　あけてすみかに　する　ダンゴロやタンドンに　とっては　てんてき
207778,id-374,,8,Attira vigorosamente i nemici grazie alla potenteforza magnetiva generata dal didietro e litrafigge con gli artigli affilati.
220536,rec-679-dup-0,34,4,
220388,rec-756-dup-0,,1,まよなか　もりの　おくに　あかりをみつけても　ちかづいては　いけないマシェードに　ねむらされてしまうぞ
222888,id-19,,6,"Es bayt sein Nest, wo es Futter findet. Es ist denganzen Tag auf der Suche nach etwas Essbarem."
216166,rec-539-dup-0,,3,한결같이 강해지기를 추구한다.산에서 수행 중인 타격귀를발견한다면 조용히 물러나자.
207373,id-344,,3,z만 년 전 고대인이만든 진흙인형에서태어난 듯한 의문의 포켓몬.
222263,rec-260-dup-1,25,8,Swampert è molto forte. Ha una forza tale da riuscirr atrascinare un masso del peso di 1 tonnellata senzafatica. La sua viata è così acuta da riuscire a penetrareanche lacqua più torbida.
221832,rec-326-dup-0,,7,Usa perlas negras para potenciar sus poderespsíquicos. Con 5u raro baile controla a los rivales.
216300,rec-356-dup-1,,9,Its body is entirely hollow. When it opens itsm0uth it sucks everything in as if it were ablack hole.
217320,rec-579-dup-0,34,6,Seine seltsame Flüssigkeit soll große Intelligenzverleihen wenn mab sie trinkt. Leider ist sie eintödliches Gift für alle außee Zytomega.
220900,rec-865-dup-1,33,9,Only Farfetchd that have survived many battlescan attain this evolution. When this Pokémonsleek withers it will retire from combat.
222264,rec-260-dup-1,,5,Laggron peut prédire larrivée des tempêtes en utilisantses nageoires pour sentir les variatioms dans les vagueset les marées. Si une tempête sapproche il empiledes rochers pour protéger son habitat.
204867,id-120,34,7,"No le importa que le m0rdisqueen dl cuerpo losPokémon pez, ya que las partes desgarradas seregeneran casi al instante."
215998,rec-831-dup-0,33,3,
211868,id-692,34,8,Sconfigge i nemici con proiettili f’acqua xhespara facendo esplodere il gas che accumulanella chela destra.
203887,id-53,34,7,Hace gals de un porte elegante y majestuoso.No congenia con los toscos Perrserker y ambossd profesan un mutuo desprecio.
224600,id-496,23,6,
215924,rec-605-dup-0,,4,當牠站在電視機旁邊時畫面上會出現奇怪的景色據說那是牠的故鄉
209759,id-554,33,9,"It derives its power from fire burning insideits body. If the fire dwiriclles, this Pokémon willimmediately fall asleep."
223798,id-288,7,9,VIGOROTH is always itching and agitatedto go 0n a wild rampage. It simply can’ttolerate sitting still flr even a minute.This POKéMON’s stress level rises if itcan’t be moving constantly.
208642,id-459,,1,おなかに　みのる　アイス　みたいなきのみは　ガラルに　くらすダルマッカたちの　だいこうぶつ。
212874,id-757,,4,用尾巴上的火焰燃燒毒囊裡製造出的體液，生成出毒氣。
207931,id-403,34,12,体毛通电后就会发光。会摇晃明亮发光的尾巴尖端来向伙伴发送信号。
214016,id-833,33,6,"Es schnappt sofort nach allem, was ihmunterkomjt. Der Grund dafür ist anscheinend,dass sekne wachsenden Vorderzähne jucken."
211470,id-661,,11,興奮すると　体温がグッと　上がる。　素手で　触ると火傷することも　あるほどだ。
223617,id-252,,11,垂直の　壁も　すいすい　登る。尻尾で　空気の　湿度を　感じ明日の　天気を　当てる。
216542,rec-738-dup-1,,1,よびバッテリーとして　デンヂムシをかかえて　とべば　だいでんりょくのでんじビームを　れんしゃ　できる
223036,id-74,,1,そうげんや　やまに　せいそくする。いしころに　にていて　きがつかずにふんだり　つまずいたり　してしまう。
210032,id-568,,1,ふえいせいな　ばしょが　すき。ゴミで　よごしたまま　ほうっておくとへやにも　あらわれて　すみつく。
204978,id-126,33,8,"Abbatte le sue prede con le fiamme, ma finisceper carbonizzarle accidentalmente, con suogrande rammarico."
204976,id-126,,6,"Magmar erlegt seine Beute mit Feuer. Manchmalröstet es diese zu seinem Bedauern so stark,dass sie versehentlich verkohlt."
214460,id-855,33,11,
205292,id-142,,1,こだいの　どうもうな　ポケモン。かんぺきな　ふくげんは　いまのかがくでも　ふかのう　らしい。
222864,id-17,1,9,"Very protectiveof its sprawlinbterritorlal area,this POKéMON willfiercely peck atany intruder."
221556,rec-660-dup-0,,8,Riesce a scavare strati rocciosi durissimi graziealla sua forza pari a quella di una scavatrice.È di grande aiuto nei lavori dk scavo dei tunnel.
206646,id-278,,6,"Es nistet an Steilküsten vnd nutzt die Luftströme,um im Gleitflug in den Himmel emporzusteigen."
211517,id-674,33,7,"Sigue los pasos de Pangoro, a quien considera sumen5or. A base de imltarlo, aprende a combatir ya cazar presas."
205164,id-135,,4,有時會吸入空氣中的負離子，吐出大約１００００伏特的高壓電。
211079,id-628,33,9,"Known for its bravery and pride, this kajesticPokémon is often seen as a motif for variouskinds of emblems."
218720,rec-445-dup-0,34,6,Auch am Boden bewegt es sich schnell. Es kannim verschneiten Geborge Bwute erlegen und insein Nest bringen bevor sein Körper auskühlt.
212717,id-749,33,7,Puede llevar sin dificuitad cargas cuyo peso sea50 veces supetior al suyo. Utiliza el lodo consuma destreza.
223440,id-204,23,6,Es fügt seiner Schale schichtenweise Baumrindehinzu. Die zusätaliche Belastung ist ihm gleich.
207856,id-378,33,6,"Regice kontrolliert bis zu -200 ºC kaote Ljft,mit der es alles und jeden in seiner Nähe imHandumdrehen gefrieren lässt."
217132,rec-626-dup-1,,6,Mit nur einem Kopfstoß kann es ein Autozerstören. Je größer das Fellbüschel an BisofanjsKopf desto höher ist sein Rang in der Herde.
214161,id-840,,12,终其一生都在苹果里度过。遇到天敌鸟宝可梦时，会装成苹果保护自己。
218381,rec-274-dup-0,,3,잎새코가 부는 풀피리 소리는듣는 이를 불안하게 만든다.큰 나무의 비어 있는 구멍에 산다.
209542,id-543,34,1,キバに　もうどくを　もっている。くえそうな　えものを　みつけるとあとさき　かんがえず　とびかかる。
205871,id-197,34,12,
214900,id-877,,11,いつも　お腹を　すかせている。ポケットの　ような　袋に　入れたタネを　食べて　電気を　つくる。
218431,rec-831-dup-1,34,7,
210720,id-610,33,11,地面に　つくった　巣穴に　棲む。硬い　木の実を　キバで　砕いて仲間と　力を　比べあう。
216833,rec-589-dup-0,34,9,
219351,rec-574-dup-1,34,6,Manchmal stößt es Rufe aus obwohl niemand daist. Man vermutet dass es 5ich mit irgendetwasunterhält das für niemanden sonst sichtbar ist.
207412,id-346,,1,あしが　みじかく　あゆみは　おそいがくびと　しょくしゅが　３ばい　のびてとおくにいる　えものを　つかまえる。
205567,id-172,34,7,"Las bolsas de electricidad de sus mejillas son muypequeñas y, a poco que se desb0rden, recibeuna fuerte descarga."
212450,id-727,,11,乱暴な　ふるまいも　目につくが小さい　ポケモンを　助ける優しい　一面も　もっている。
209392,id-533,33,1,
211098,id-629,33,8,Indossa il teschio per proteggere il svo bacuno.Spesso litiga con i suoi consimili per accaparrarsiil teschio più comodo.
211838,id-691,33,8,"Con il suo liquido altamente corrosivo, capacedi sciogliere il metallo, riduce in rottamile petroliere che sconfinano nel suo territorio."
213379,id-789,33,9,This Pokémon came from another universe.Its gaseous body is 5o light that euen a gentlebreeze can blow it away.
223373,id-190,,11,高い　木の上で　暮らしている。枝から　枝へ　飛び移るとき尻尾で　巧みに　バランスをとる。
208504,id-449,,4,主要在白天活動。因為沙漠的夜晚會降溫，所以會鑽進沙子的深處睡覺。
212121,id-705,,12,虽然弱小，但它拥有可以融化一切的粘液来保护自己，因此未被捕食并得以存活至今。
206754,id-291,,4,一直聽牠的叫聲會讓人頭痛不止。會以肉眼無法看清的速度移動。
207714,id-371,33,4,
217813,rec-385-dup-0,,5,Une fois tous les mille ans le chaht dune voixpure le tire de son sommeil pour sept joursseulement.
223945,id-325,,7,Bota continuamente usando su cola como muelle.Salta para mantener el latido de su corazón.
213985,id-831,,5,"Si ses poils poussent trop, il ne peut plus bouger.Les étoffes yissées avec son pelagesont étonnamment solides."
204579,id-106,33,9,This amazing Pokém0n has an awesome sense ofbalance. It can kick iri succession from any position.
217297,rec-582-dup-0,33,4,無法在炎熱的地方生存會吐出冷氣來降雪然窩在積雪裡睡覺
217291,rec-547-dup-0,33,12,喜欢到处撒棉花捣蛋沾水之后就会变重而动弹不得只能听r天由命
207044,id-318,34,4,
205804,id-194,,4,為了在地面上行走時不讓皮膚乾燥，會用有毒的黏膜覆蓋身體。
218971,rec-778-dup-0,33,7,Se cubre con un saco andrajoso con aspwcto dePikachu para no resultar tan aterrador aunqueeste le confiere un aspecto aúm más terrorífico.
213042,id-765,,1,もりの　すみずみまで　しりつくしきずついた　ポケモンが　いるとやくそうを　さがして　ちりょうする。
205803,id-194,,3,지상에서 걸을 때는 피부가건조해지지 않도록 독성분의점막으로 몸을 감싸고 있다.
212184,id-708,,4,用類似人類小孩的聲音鳴叫，把大人引到森林的深處，讓他們在其中迷失方向。
220566,rec-564-dup-0,33,6,Dieser Meeresbewohner der Urzeit karin sichaußerhalb der See nur kriechend firtbewegenaber für seine Beute kommt es trotzdem an Land.
207050,id-318,34,11,
209062,id-508,,1,りっぱなヒゲが　じまんの　ポケモン。その　ながさで　なかまどうしのゆうれつが　きまると　いう。
206127,id-223,34,7,Usa su aleta dorsal a mod0 de gentosa paraaferrarse a un Mantine en busca de restos decomida.
216260,rec-598-dup-0,,8,I suoi aculei sono più duri dellacciaio.Quelli che ha sulle antenne gli permettono difar presa 5ulle pareti rocciose per spostarsi.
209498,id-538,33,8,È molto bravo nelle tecniche di lancio.Il sudore proclotto durante la lotta impregnala sua cingura da karate e la rende più scura.
222077,rec-179-dup-0,,8,Il morbido manto lanoso di Mareep genera una caricaelettrostatica mediante sfregamento. La luminositàdella lampadina sulla purita della coda dipende dallapotenza della carica elettrica.
212256,id-712,33,6,Mit -100 ºC kalter Luft lässt es Wassermoleküleum s:ch herum gefroeren und erschafft sich soeinen schützenden Eispanzer.
205644,id-176,,4,不待在溫柔的人身邊就會變得沒有精神。不揮動翅膀也能浮在空中。
217278,rec-547-dup-0,33,9,
203813,id-50,33,3,디그다가 지나간 뒤의대지는 알맞게 땅이 일궈져최고의 밭이 된다.
218828,rec-534-dup-0,34,1,
216540,rec-738-dup-1,33,4,
211105,id-629,34,5,"Il grandit vite. Au sein du nid, les petit5 Vostovrnohéritent des couches en crâne de leurs aînés."
221743,rec-604-dup-0,26,11,
212633,id-745,,3,냉정하며 신중하다.갈기의 바위는 잘 드는면도날처럼 날카롭다.
216505,rec-888-dup-0,34,5,On dit quil sagit de la figure fraternelleet du rival de Zamazenta un Pokémon plongédand un long sommeil.
216507,rec-888-dup-0,33,8,È conosciuto come leroe ddlla leggenda.Assorbe il metallo e lo trasforma per armarsidurante la lotta.
207372,id-344,33,1,
212727,id-749,34,7,"Tras recubrir sus patas con el lodo que creamasticando tierra, puede recorrer lis peorescaminos sim temor a resbalar."
204381,id-92,,12,从气体中诞生的生命体。如果被含毒的气体状身体裹住的话，不管是谁都会昏迷过去。
203973,id-60,33,3,
218473,rec-836-dup-0,,11,電気を　つくって　脚に　送り走りを　アシスト　三日三晩休まず　走れるのだ
224942,id-664,23,1,
208288,id-437,34,8,"Per via dei disegni sul corpo, molti studiosiriten9ono che mon sia un Pokémon originariodi Galar."
220577,rec-549-dup-0,,3,일류 원예가라 하더라도머리의 꽃을 피우는 일은매우 어렵다고 전해진다.
221768,rec-395-dup-0,26,6,Die drei Hörner die aus dem Schnabel wachseristehen für Kraft. Ein Anführer hat die größten Hörner.
212715,id-749,33,5,Il est si fort qu’il peut aisément porter des chargesallant jvsqu’à 50 fois s0n poids.C’est un expert dans l’art d’utiliser la boue.
210525,id-597,34,5,
222814,rec-167-dup-0,,12,有些渔夫会用其坚韧的丝编织制作成可以捕捉鱼宝可梦网
207811,id-375,,12,依靠磁力飞行。能够在空中以高速穿过险峻的山岳，让追捕的猎物无处可逃。
222276,rec-456-dup-0,30,4,會用發光的尾鰭引誘獵物白天會待在海a面附近到了夜裡就會向深海移動
218271,rec-584-dup-0,,12,体温在零下６度左右据说是由只多多冰贴在一起而诞生的
211492,id-663,33,1,
209914,id-562,,4,每天夜裡都在遺跡中徘徊。據說牠拿著的面具是牠還是人類時的臉。
212365,id-723,,5,"Il prend grand soin de son plumage, s’assurantainsi d’avoir une apparence impeccableet des plume5 aiguisées à souhait."
221116,rec-593-dup-0,,3,보름달이 뜨면 무리를 거느리고해수면에 모습을 드러낸다.먹이가 오기를 기다리는 것이다.
215016,id-883,33,6,"Es fängt seine Beute, indem es seine Umgebungeihfriert, docb da sich sein Maul oben auf seinemKopf befindet, ist Fressen für es sehr umständlich."
216842,rec-589-dup-0,33,7,Le roba el capara2ón a un Shelmet y lo usa comoarmadura. Este Pokémon es extremadameritepopular en la región de Galar.
203311,id-8,34,12,会灵巧地摆动自己毛茸茸的耳朵和尾巴，借此在水中保持平衡。
215459,rec-12-dup-0,33,8,Sbatte le ali a fran velocità per libetarele sue polveri tossiche nellaria.
217139,rec-626-dup-1,34,5,Les Frison vivent en troupeau dune vingtainsdindividus. Pour une raison inconnue si lundeux trahit le 9roupe il perd sa crinière.
211786,id-688,34,6,"Wenn die beiden Exemplare sich nicht gutverstehen, werden sie in Angriff und Verteidigungjachlässi9 und ihre Überlebenschancen sinken."
224660,id-504,17,5,Ils stockent à manger dans leursbajoues et font le guet lndéfiniment. Ilase font des signes en remuant la queue.
208451,id-446,,12,在体毛下面储存食物。如果是自己信赖的对象，也会把食物分给对方一口。
219839,rec-5-dup-0,33,12,挥动燃烧着焰的尾巴用锋利的爪子撕对手性格十分粗暴
209892,id-561,,1,サイコパワーで　そらを　とぶ。こだいとしの　まもりがみ　ともそのつかいとも　いわれている。
214019,id-833,33,9,Apparently the itch of its teething impels it tosnzp its jaws at anything in front of it.
210421,id-591,,12,会喷出带毒的孢子。如果不马上把它洗掉，那里就会长出蘑菇来哦。
213287,id-780,34,7,
208657,id-460,33,7,Usa sus enormes brazos como si fueran martillospzra ahuyentar a los grvpos de Darumaka queacechan a los Snover.
213957,id-830,33,7,"Las semillas que tiene entre la pelusa son muynutritivas. Arrastradas por el viento, devuelvenla vitalodad a la flora y a otros Pokémon."
219332,rec-574-dup-1,34,7,A veces susurra aunque no haya nadie alrededor.Por eso se cree que tal vez hable c0n alguien oalgo impercept'lble para los demás.
222018,rec-48-dup-1,,11,身を　守るために　細く　硬い　体毛が全身を　覆うように　なったと　いわれる小さな　獲物を　見逃さない　目を　持つ
203527,id-31,,7,"Para mecer a sus crías, las coloca en los huecosque tiene entre las púas dorsales, momentodurante wl cual no secretan veneno."
210104,id-571,,4,孤獨的訓練家會命令索羅亞克讓他看見幻影，藉此紓解一個人的寂寞。
213904,id-827,34,4,性情謹慎且狡猾。在偷盜食物逃走的時候會用尾巴擦掉自己的足跡。
210418,id-591,33,8,"Sparge spore velenose. Se non vengono javatevia in fretta, nel luogo in cui si s0no depositatecresceranno dei funghi."
210717,id-610,,7,Viven en madrigueras que construyen bajo tierra.Compiten ent4e ellos para ver quién logra abrircon los colmillos las bayas más duras.
210732,id-611,,1,キバは　おれると　にどと　はえない。たたかいが　おわると　かわらのいわで　ていねいに　とぐ。
209376,id-532,33,6,"Es hilft gern auf Baustellen aus. Bleiben diesebei Regen geschlosaen, macht es seinem ÄrgerLvft, indem es seinen Holzbalken schwingt."
203221,id-4,33,12,天生喜欢热热的东西。据说当它被雨淋湿的时候，尾巴的末端会冒出烟来。
209511,id-538,,12,５只一组一起努力练习。在练习中掉队的投摔鬼会扔掉带子离开团队。
203778,id-44,33,8,"I pistilli emanano un puzzo orribile, capacedi far svenure chiunque nel raggio di 2 km."
210906,id-619,34,6,"Lin-Fu ist klein, hat aber ein wildes Temperament.Gegnern, die sich igm unbedacht nähern, setzt esmit riner eleganten Schlagfolge zu."
205091,id-131,,12,十分耐寒，不畏冰海。皮肤滑滑的，摸上去会有点凉。
213665,id-815,34,5,"Exceptionnel en attaque comme en défense,il s’exakte quand on l’encourage, mais il luiarrive de se mettre en dan9er en jouant solo."
223270,id-162,23,8,Si addormenta avvolto nell’esile corpo della madre.Mette all’anfo|o i nemici con movimenti rapidi.
203772,id-44,,1,めしべが　はなつ　とてつもなくくさい　においは　２キロさきまでとどき　きを　うしなわせる。
217833,rec-127-dup-1,34,11,
223962,id-327,23,8,Non ci sono due Spinda cpn lo stes5o motivomaculato. Il suo passo barcollante confonde i nemici.
213049,id-765,34,9,"It knows the forest inside and out. If it comesacross a wounded Pokémon, Oran9uru willgather medicirial herbs to treat it."
218891,rec-448-dup-1,34,5,Étant capable de lire ce que pensemt les humainsce Polcémon ne sattache quaux Dresseurs dotésdun cœur pur.
206117,id-223,33,7,Los chorros de agua que escupe purden alcanzara presas en mocimiento a una distancia de hasta100 m.
215201,id-892,,12,一击必杀是它的信条。飞冲到对方的怀中，用自己经过千锤百炼的拳头一拳击入。
205951,id-208,34,12,
222310,rec-165-dup-0,26,7,Ledyba segrega un fluido aromático por los seis puntos deunión que tiene entre las patas y el cuerpo. A través de estefluido se c0munica con otros y les informa acerca de sussentimientos variando la esencia.
209925,id-562,34,5,
203344,id-10,,4,別看牠的腳很短，因為是吸盤，所以無論是斜坡還是牆壁都能輕鬆前進。
214795,id-872,33,5,
217974,rec-375-dup-0,34,7,Levita gracias al magnetismo. Es capaz de sortearescarpadas montaña5 iiiientras vuela a altasvelocidades en pos de su presa.
217927,rec-770-dup-0,,12,虽然住在沙滩上但是讨厌水要是淋了大雨就无法维城堡的造型
217536,rec-364-dup-0,34,6,Seejong balanciert gerne Ppkébälle Seemopsund alles was sonst noch rund ist auf seinerNasemspitze.
206958,id-306,33,8,"Abbatte i nemici caricandoli e speronandolicon le sue coma, talmente affilate da oerforarespesse lastre di metallo."
215526,rec-544-dup-0,33,4,會高速旋轉去突擊對手牠的q最高時速可以達到大約m１００公里
208266,id-436,34,6,"Es heißt, wenn man es poliert, spiegelt sich dieWahrheit in ihm w9der. Br0nzel mag es jedochüberhaupt nicht, poliert zu werden."
216618,rec-379-dup-0,34,3,땅속 맨틀에서 태어나약 l만 년 전에 지상으로올라왔다는 이야기가 있다.
219415,rec-616-dup-0,33,12,一旦被敌人袭击便会关上壳盖保护自己不n过盖盖虫能打得开
212987,id-762,,7,"Si un Corvisquire viene a picotearlo, se defiendegoopeándolo con el cáliz de la cabeza y confuertes patadas."
203513,id-31,,3,공격보다는 방어가 특기다.갑옷 같은 비늘로 어떠한공격에도 새끼를 지킨다.
205801,id-194,,12,在冰冷的水中生活。附近天气变凉之后，也会来到地上觅食。
213947,id-829,34,7,Muchos los crían tras quedar prendadls de loadorables que resultan cuando cantan dandovueltas empujados por lq brisa.
214898,id-877,33,8,Ha costantemente fame. Si nvtre dei semi chetierie nelle sue tasche per produrre elettricità.
218905,rec-34-dup-0,33,4,一旦大鬧起來就無人能擋但在長年相伴的尼多后e面前則會露出溫和的表情
224841,id-642,,3,꼬리의 가시에서 전격을날린다. 하나지방의 하늘을날아다니며 번개를 내리친다.
204487,id-99,34,7,
220691,rec-867-dup-0,33,3,
211964,id-697,34,4,
218075,rec-768-dup-0,,11,海底の　穴や　沈没船がすみか　オトスパスと　戦い負けた　ほうが　エサになるのだ
222525,rec-153-dup-0,,1,くびまわりの　つぼみから　におうスパイシーな　かおりはかいだ　ひとを　げんきに　させる
215965,rec-551-dup-0,33,4,沙漠的夜晚比較寒冷因此牠會潛到沙子深處一0直睡到太陽出來
222556,rec-97-dup-1,,8,Ha con sé una sorta di pendolo. Una v9lta per erroresi è portato via un bambino che aveva ipnotizzato.
212993,id-763,33,3,늘씬하게 뻗은 다리와 잔인한마음씨를 가진 공포의 대상.상대를 사정없이 짓밟는다.
207382,id-344,34,1,
216775,rec-40-dup-1,34,7,Se enorgullece de su pelale fino y sedoso. El rizode la frente wn especial posee un tacto sublime.
206764,id-291,,4,行動十分迅速的寶可夢。說牠無論什麼攻擊都能避開也不誇張。非常喜歡甘甜的樹液。
217616,rec-714-dup-1,34,9,No wavelength of sound is beyond Noibatsabilitv t0 produce. The ultrasonic waves itgenerates can overcome much larger Pokémon.
205155,id-135,33,5,
208318,id-439,33,8,Imita chi7nque veda. Si esercita com costanzaimitando gli splendidi passi di danza di Mr. Rime.
212064,id-702,,4,由於發電的能力不強，因此會從插座或其他的電氣寶可夢那裡偷電。
207805,id-375,34,5,Ce Pokémon vole par magnétisme.Il poursuit ses proies en slalomwntà toute allure emtre les pics escarpés.
212338,id-722,33,8,"In volo attacca lanciando piume affilatecome lame, mentre a distanza ravv:cinatatira poderosi calci con le zampe robuste."
212335,id-722,33,5,"En vol, il attaque en lançant ses plumes aiguiséesfomme des lames. Au corps à corps, il se baten donnant de violents coups de patte."
220905,rec-865-dup-1,34,9,After deflecting attacks with its hard leaf shieldit srrikes back with its sharp leek stalk. The leekstalk is both weapon and food.
220907,rec-865-dup-1,33,12,
220903,rec-865-dup-1,,3,단단한 파잎으로 공격을 받아넘기고날카로운 줄기로 반격한다.파는 무기인 동시에 식재료다.
207133,id-328,,3,사막에 만들어진 둥지는깔때기 모양이므로떨어지면 탈출할 수 없다.
207150,id-328,,11,絶対に　脱出　不可能なすり鉢状の　巣穴を　つくって獲物が　落ちてくるのを　待つ。
224199,id-393,23,11,世話を　焼かれる　ことが　大嫌い。トレーナーの　指示を　聞かないので仲良く　なるのが　難しい。
223218,id-156,23,1,
224617,id-498,23,7,Evita con agilidad ios ataques enemigos. Lanza bolasde fuego por su gocico y tuesta bayas del bosque paracomer.
211235,id-636,33,5,"Il y a fort longtemps, les gens croyaient queles Pyrlnille étaient tombés du soleil."
219837,rec-5-dup-0,,3,불타는 꼬리를 휘두르며날카로운 발톱으로 상대를베어 가르는 몹시 거친 성격이다.
206826,id-294,34,6,"Sein Brüllen ist nicht nur ein Angriff aufs Gehöe,sondern erzeugt auch Schockwellen, durch dieGegner weggefegt uncl verletzt werden."
215470,rec-12-dup-0,,8,Raccoglie nettare tutti i giorni e lo spalma sullapeluria che ric0pre le sue zampe per trasportarloal nido.
217803,rec-591-dup-1,,11,ふだんは　あんまり　動かない落ちている　モンスターボールのそばで　ただじっと　している
223093,id-86,29,12,
219253,rec-34-dup-1,33,7,Una vez que se desboca no hay quien lo pare.Solo 5e calma amte Nidoqueen su compañera detoda la vida.
220344,rec-552-dup-1,34,9,Although this Pokémon hss specialized eyes thatallow it to see in the dzrk Krokorok wont movemuch at night—the desert gets cold after sunset.
209287,id-527,34,7,Emite ultrasonieos mientras revolotea en buscade los Pokémon insecto cob los que se sustenta.
214185,id-841,34,5,Il vole avec ses ailes faites de pelutes de pommeet crache une substance très acide.Il peut aussi prendre la forme cle ce fruit.
203242,id-5,,1,たたかいで　きもちが　たかぶるとしゃくねつの　ほのおを　ふきながらあたりを　もやしてまわる。
217838,rec-127-dup-1,33,11,
223460,id-207,,6,"Es hängt meist an Klippen. Erspäht e5 Beute,spreizt es seine Flügel und greift diese sofort an."
224133,id-384,23,7,Vive en la capa de ozono sobre las nubes y no ouedeser visto desde el suelo.
210020,id-567,,11,飛び立つために　助走する。その　距離は　およそ　４キロ。走る速さは　時速４０キロ。
215972,rec-571-dup-0,34,5,Les Dresseurs en manque de compagnieordomnent à Zor0ark de leur montrerune illusion pour tromper leur solitude.
204589,id-106,34,9,The legs freely contract and stretch. The stretcbylegs allow it to hit a distant foe witb a rising kick.
214996,id-882,33,6,"Dank der enormen Kraft seiner Beine uncl seinesKiefers war es in drr Urzeit unbesiegbar, doch esfing seine Beute restlos weg und starb daher aus."
211455,id-661,33,5,Son chant mélodieux est en fait une tentatiyed’intimidatiin. Il picore sans merci tout individuqui pénètre dans son territoire.
221955,rec-85-dup-0,,7,Más vale no perder de vista ninguna de las tr3scabezas. De lo contrario el número de picotazosserá enorme.
203530,id-31,,11,背中の　棘の　隙間に　子どもを乗せて　あやす。　そのときに　毒が出ることは　けっして　ないのだ。
211244,id-636,,4,全身都相當溫暖。會從角的尖端噴出火來威嚇天敵或獵物。
204228,id-78,34,8,L’esemplare più veloce diventa il capo dwlgruppo e ne decicle velocità e destinazione.
216875,rec-849-dup-0,34,12,气势汹汹的性子会大口喝下浑浊的水吸收其中所含的毒素
224082,id-368,23,8,Vive sui fondali marini. In primavera il suo corporosato divejta più vivido per chissà 4uale motivo.
210493,id-596,33,3,
208682,id-461,,1,ツメで　サインを　えがき　なかまとれんらく。　サインの　しゅるいは５００いじょう　あると　いう。
220565,rec-564-dup-0,34,6,Man vermutet Galapaflos sei der Vorfahr vielerSchi1dkröten-Pokémon. Es wurde aus einemurzeitlichen Fossii wieder zum Leben erweckt.
217546,rec-364-dup-0,,6,Seejong oebt auf Eisschollen. Wittert es beimSchwimmen Beute spürt es sie auf und schnapptsie sich.
206567,id-272,34,7,Mover su cuer0o al ntmo de música festivapuede hacer que aumente su fuerza.
204779,id-116,33,9,"Horsea makes its home in oceams with gentlecurrents. If this Pokém0n is under attack, it spitsout pitch-black ink and escapes."
222670,rec-152-dup-1,25,11,
207379,id-344,,9,"This musterious Pokémon started life as an ancientclay figurine made over 20,000 years ago."
215727,rec-127-dup-0,34,4,會用角緊緊夾住獵物就這樣把對方剪成兩半或是把牠扔到天邊去
211943,id-696,,3,제멋대로지만 응석꾸러기다.장난만 쳐도 트레이너에게큰 상처를 입히고 만다.
205950,id-208,,11,土と　一緒に　飲みこんだ鉄分が　溜まっていって　体が変化したとも　考えられる。
224533,id-488,,5,"Les nuits où le premier croissantde lvne est visible, l’arc de saqueue se déploie de façon superbe."
209907,id-561,34,7,"Explorando la zona desértica que sobrevuela,se han descubierto los vestigios de lo que pareceser vna antigua ciudad."
215143,id-889,34,3,
213772,id-821,33,1,
218926,rec-3-dup-1,33,1,
218489,rec-836-dup-0,,7,La electricidad le confiere una enorme fuerza enlas patas. Su velocidad punta puede superar los90 mm/h sin problema.
222508,rec-313-dup-0,17,5,Il communique avec ses pairs enallumant son posyériwur la nuit. Iladore le doux parfum de Lumivole.
223110,id-88,23,8,Grimer è nato da fango esposto ai raggi X proveriienticlalla luna. Ama nutrirsi di sostanze sudicie.
205308,id-142,,8,Le sue zanne simili a lame sono in grado di farea brandelli persino la pelle dei Po1<émon di tipoAcciaio.
217715,rec-744-dup-0,,6,Mit seinem steinernen Fellkragen schlägt Wuffelsauf den Boden um Gegner einzvschüchtern.Schrecken diese zurück greift es sie sofort an.
209032,id-507,33,1,
205444,id-149,,4,人們稱牠為大海的化身。有許多船會在船頭設置快龍的雕像。
