tid,species,version,language,flavor_text
214172,id-841,,1,すっぱい　りんごを　たべて　しんか。やけどする　ほど　きょうさんせいのえきたいを　ほほぶくろに　ためる。
206740,id-290,,11,長い　あいだ　地中で　暮らしていたため　目は　ほとんど　見えない。触角で　様子を　探る。
225183,id-775,,3,잔 채 태어나고 잔 채 죽는다.모든 행동은 꾸고 있는꿈에 의한 잠버릇인 것 같다.
223125,id-96,17,5,Son grahd nez lui permet de lireles rêves d’autrui. Il adore lexsonges amusants.
223237,id-158,23,7,Es pequeño pero v'lolento. No dudará en rnordercualquier cosa que se mueva cerca.
222262,rec-260-dup-1,25,1,
204795,id-117,33,5,"Les mâles s’occupent des petits, et tant qv’ils enont à éleber, le venin contenu dans leurs épinesdorsales devient beaucoup plus fort."
224740,id-540,17,5,"Quand il éclot, Manternel lui coud sonvêtemenr. Il clort en cachant sonvisage sous sa capuche."
220728,rec-280-dup-0,,1,ひとや　ポケモンの　かんじょうをびんかんに　キャッチ　てきいをかんじると　ものかげに　かくれる
204209,id-77,34,9,"If you’ve been acce0ted by Ponyta, its burmingmane is mysteriously no longer hot to the touch."
221098,rec-163-dup-0,33,7,Se apoya en una sola pata y cuando cambia dwuna a otra se mueve tan rápido que apenas seperc'lbe.
217329,rec-579-dup-0,33,9,While it could use its psychic abilities in battlethis Pokémon prefers to swing it5 powerful arm5around to beat opponents into submission.
208581,id-453,33,12,会从自己脸颊上的毒囊发出声音来威吓对手，趁对手畏惧的时间使出毒击。
220362,rec-894-dup-0,,9,This Pokémon is a cluster of electrical energy.Its swid that removing the rings on Regielekisbody will unleash the Pokémons latent power.
213043,id-765,34,3,
225124,id-734,,4,銳利的牙齒可咬住任何東西。原本並不住在阿羅拉，是從其他地區被帶過來的。
223567,id-235,,11,尻尾を　筆のように　使って縄張りを　マークで　描く。その　種類は　５０００以上。
209750,id-553,,11,凶暴だが　獲物の　ために砂の中で　何日も　待つ忍耐強さも　もっているぞ。
215180,id-891,,11,厳しい　鍛錬を　積み　技を磨く。　体得した　技によって進化したときの　姿が　変わる。
209887,id-560,,7,"A pesar de su carácter agresivo, se muestra muyprotector con 5us allegados y su territorio."
216656,rec-563-dup-0,33,12,
214383,id-851,,3,공격적인 성질을 가졌다.탄 몸도 위험하지만큰 이빨도 날카롭다.
214396,id-852,33,6,"Zur Futtersuche kommt es an Land. Es ist srhrneugierig, weshalb es alles, was es sieht,zunächst einmal mit seinen Tentakeln baut."
215428,rec-118-dup-0,33,3,등 가슴 꼬리지느러미가우아하게 나부끼기 때문에물의 무희라고 불린다.
206126,id-223,34,6,Mit seiner Rückenflo5se saugt es 5ich an derUnterseite eines Mantax’ fest und lebt vondessen Speiseresten.
218409,rec-826-dup-0,,11,賢い　ポケモンとして　有名大きな　脳みそは　強力なサイコパワーを　もつ　証し
220845,rec-812-dup-0,33,7,
210358,id-588,33,8,
213468,id-800,34,8,"Cerca con furia la luce di cui si nutre,distruggendo ogni c0sa al suo 0assaggiocon i suoi micidiali raggi laser."
215630,rec-51-dup-0,33,7,
213519,id-808,33,9,It dissolves and eats metal. Circulating jkquidmetal within its body is how it generates energy.
204973,id-126,,3,불꽃으로 먹이를 꼼짝 못 하게 한다.무의식중에 너무 오래 익혀서까맣게 태우고는 후회한다.
207186,id-330,34,6,
214623,id-863,34,3,
213512,id-808,,1,きんぞくを　とかして　たべてしまう。えきたいきんぞくを　じゅんかんさせてたいないで　エネルギーを　つくる。
225093,id-731,,3,1초당 |6번 나무를 쪼아서구멍을 낸다. 낸 구멍은 먹이를넣어두는 저장고나 둥지로 쓴다.
215199,id-892,33,9,This form of Urshifu is a strong believer in theone-hit KO. Its strategy is to leap in cl0se to foeaand land a devastating blow with a hardened fist.
207010,id-310,,11,人前には　めったに　姿を見せない。　雷の　落ちた場所に　すみかが　あると　いう。
220176,rec-3-dup-0,34,6,Die Blume verströmt einem zauberhaften Duft.Er bescbwichtigt erhitzte Kämpfer.
224738,id-523,23,8,Ha un temperamento sanguigno. Quando su arrabbiadalla criniera lancia ssette in ogni direzione.
207454,id-348,33,4,
207451,id-347,,12,会把８根翅膀当做船桨划水，并且游泳的速度相当快。是虫宝可梦的一种祖先。
216152,rec-539-dup-0,,1,きたえに　きたえた　ダゲキがくりだす　ひっさつ　からてチョップはうみも　わるほどの　はかいりょく
220513,rec-134-dup-0,33,12,当水伊布开始微微颤动它全身上下的鳍就u表示几个小时之后要下雨了
215578,rec-147-dup-0,34,8,È stato a lungo considerato un miraggio.La piccola 0rotuheranza sulla fronte è un cornoin fase di crescita.
210957,id-622,33,7,Un antiguo Pokémon creado a partir del barro.Se desconoce el motivo por ej que alguno5ejemplares colocan rocas grandes en hileras.
208646,id-459,,6,"Die an Speiseeis erinnernden Beeren, dje anseinem Bauch wachsen, sind bei den FlampionGalars ein sehr beliebter Snack."
217993,rec-728-dup-1,34,4,每天拼命地練習才於能夠製出又大又好用的氣球
207759,id-373,33,9,Salamence is an unusual Pokémon in that itwas ablw to evolve a b0dy with wings just byconstantly wishing to be able to fly.
205639,id-176,,9,"They say that it will appeae before kindhearted,caring people and shower them with happiness."
203486,id-29,34,6,
212049,id-701,34,9,
213219,id-776,33,9,Explozive substances coat the shell on its back.Enemies that dare attack it wilo be blown awayby an immense detonation.
214955,id-880,33,5,"Jadis, la partie inférieure de son coros muscléle rendait unvincible, mais il s’est éteint après avoirmangé toutes les plantes dont il se nourrissait."
223723,id-268,17,5,"Rancunier, il n’oublie a8cune desattaques subies dans le cocori etse venge une fois qu’il a évolué."
210118,id-572,33,8,
210115,id-572,33,5,"Il époussette les saletés avec sa queue.Il est d’une aide précieuse pour faire le ménage,mais il est très tatillon 5ur la propreté."
212092,id-704,,1,からだの　ほとんどが　すいぶん。かんそうすると　ひからびてしまうさいじゃくの　ドラゴンポケモン。
203447,id-27,,7,"Excava madrigueras profundas en las que vive.Parte con sus afiladas garras c7alquier roca, pordura que sea, que le entorpezca el camino."
212456,id-728,,6,"Es kann besondere, elawtische Blasen erschaffen,die seine Gegner verletzen, wenn sie platzen."
221222,rec-52-dup-0,,9,It washes its face regularly to keep the coin onits f0rehead spotless. It doesnt get along withGalarian Meowth.
207062,id-319,,1,うみのギャングと　よばれ　せいそくかいいきに　はいりこんでしまったふねは　もれなく　おそわれてしまう。
209358,id-531,33,8,
219574,rec-776-dup-0,,11,爆薬で　コーティングされた甲羅を　背負う　攻撃してきた敵を　大爆発で　返り討ち
219654,rec-568-dup-1,34,8,È nati da un sacchetto pieno di spazzatura.I Weezing di Galar sono ghiitti del gas tossicoche esala.
209063,id-508,,3,훌륭한 수염이 특징인 포켓몬이다.그 길이로 동료들과우열을 가린다고 한다.
216469,rec-134-dup-1,,7,La composición celular de su cuerpo es tansimilar a la estrictura molecular del agua quese vuelve invisible al fundirse en ella.
208060,id-420,33,11,
208810,id-467,34,11,
215990,rec-571-dup-0,33,12,
209046,id-507,34,6,"Das dunkle Fell, das seinen Körper bedeckt,ist sehr dicht und federnd. Selbsy Angriffe mitscharfen Fangzähnen prallen davon ab."
218509,rec-194-dup-0,,5,Ce Pokémon vit en eaux froides. Si la températureextérieure est assez ba5se il lui arrive dese rendre sur la terre ferme pour se nourrir.
218232,rec-214-dup-0,33,3,달콤한 수액을 매우 좋아한다.w개의 더듬이로 냄새를 따라숲을 찾아다닌다.
204994,id-127,,4,會以角來判斷彼此的地位。凱羅斯的角越是粗壯氣派，就越能得到異性的愛戴。
224963,id-666,,8,Nel mondo ne esistono diverse varietà che sidifferenziano per i motivi sulle ali. Sembra chequesti dipendano dal clima del loro habitat.
214312,id-848,33,1,
220631,rec-264-dup-0,33,11,
218419,rec-831-dup-1,,4,要是身上的毛長得太長就會不能動彈用毛辮羊的體毛織成的結實得讓人吃驚
219689,rec-438-dup-0,,11,汗と　涙を　目から　流す汗は　ちょっぴり　しょっぱくて涙は　ほんのり　苦い　味だ
206993,id-310,,3,전기로 근육을 자극해서재빠르게 움직일 수 있다. 근육통도전기로 풀기 때문에 금방 낫는다.
210536,id-598,33,6,Es kratzt mit seinen Dornen Kerben in Felswändeund extrahiert dann mit den Dornen5pitzen anseinen Schlingen Nährstoffe aus dem Ge5tein.
215284,id-896,34,4,擁有十分驚人的怪力。遮住臉部的冰面罩比鑽石還要堅硬１００倍。
218823,rec-534-dup-0,,11,同じ　成分でも　ローブシンが混ぜた　コンクリートの　ほうがずっと　硬く　丈夫だ
223073,id-84,,12,羽毛较短所以不擅长飞行，但是拥有发达的双脚，能够以很快的速度奔跑。
204956,id-125,,6,"In vielen Elektrizitätswerken werden Pokémonvom Typ Boclen eingesetzt, um Elektek davonabzuhalten, den dortigen Strom anzuzapfen."
225165,id-741,27,5,Il réunit ses ailes pour générer du feu.Sa choréqraphie envoûtante noie l’ennemisous un torrent de flammes.
212322,id-715,34,1,くらやみを　とびながら　いわをもくだく　ちょうおんぱで　いためつけするどい　キバで　とどめを　さす。
223603,id-250,17,5,Ses plumes possèdent sept couleurw.On prétend que sa vue apporte lajoie éternelle.
209391,id-532,,12,如果搬运小匠可以搬起自己体重３倍左右的方材，就代表它进化的日子要到了。
218830,rec-534-dup-0,,8,Il cemento preparato da Conkeldurr è molto piùduro e resistente deola media anche se la suacomposizione non ha nulla di diverso.
224594,id-495,23,8,Quando è esposto alla luce solare può nuoversipiù velocemente. Usa le sue liane meglio dei suoistessj arti.
207101,id-321,33,12,
207889,id-379,34,9,"It’s rumored that this Pokémon was born deepunderground in rhe planet’s mantle and that itemerged onto the surface 10,000 year5 ago."
214625,id-863,34,5,Il s’est tant adonné au combat 4u’il a évolué :il est désormais doté de griffes redoutablesqui prennerit la forme de dagues en s’allongeant.
216611,rec-606-dup-0,34,7,Es capaz de manipular los recuerdos del rival.Se lo avista en ocasionrs vagando por camposde trigo.
218285,rec-72-dup-1,33,3,
203803,id-45,34,3,
214994,id-882,,4,超乎尋常的腳力和顎力讓牠在古代所向無敵。但由於捕盡獵物，導致牠們自己也滅絕了。
208764,id-465,34,4,棲息的地方越溫暖，藤蔓就會長得越快。當藤蔓變得太長時，就會自己扯斷它來調整長度。
205099,id-132,33,9,"It can reconstitute its entire cellularstructjre to change into what ir sees,but it returns to normal when it relaxes."
212208,id-709,34,8,Ha il potere di controllare gli altn alberi dellaforesta connettendosi a loro grazie alle radicisottili che si dipartono dalla punta dei suoi piedi.
212899,id-758,33,9,Only female Salazzle exist. They enit a gas ladenwiyh pheromones to captivate male Salandit.
224812,id-602,23,8,"La carica elettrica di un Tynamo è debole, ma sepiù esemplari si unuscono raggiungono la potenzadi un fulmine."
223774,id-285,7,9,"SHROOMISH live in damp soil in the darkdepths of forests. They are oftenfound keeping sti|l under fallen leaves.This POKéMON feeds on compost thatis mace up of fallen, rotted leaves."
205236,id-139,33,6,
212209,id-709,34,9,
216139,rec-829-dup-1,34,5,
212220,id-710,33,11,
205714,id-183,33,4,
214888,id-876,,8,Percepisce lo stato d’animo di chi gli sta intornograzie alle sue corna. I sentimenti positici sonola sua fonte di energia.
206722,id-282,34,1,トレーナーを　まもるためならサイコパワーを　つかいきり　ちいさなブラックホールを　つくりだす。
222378,rec-740-dup-0,,3,아무튼 무작정 때린다.여차하면 집게를 스스로 끊어로켓처럼 발사해서 때린다.
218278,rec-72-dup-1,,6,Da Tentacha kein besonders guter Sch3immer isttreibt es in seichten Gewässern an derWasseroberfläche und sucht nach Beute.
219923,rec-427-dup-0,34,4,會利用把捲成團的耳朵伸直時威j力來使出攻擊招式越訓練招式威力就會越大
210708,id-609,,8,Si dice che nelle ville in cui i Chandelure eranoutilizzati al posto dei lampaclari i funeralisi susseguissero senza sosta.
224972,id-667,23,9,"The stronger the opponent it faces,the more heat surges froiii its mabeand the more power flows through its body."
218276,rec-72-dup-1,34,7,Su cuerpo está compuesto casi por completo deagua por lo que resulta muy difícik distinguirlocuando está sumergido en el mar.
214026,id-833,34,6,"Im Kampf greift es mit dem steinharten Horn aufseinem Kopf an. Schreckt der Gegner zurück,scbnappt es zu und lässt nicht wieder los."
213384,id-789,,4,沒有警戒心且好奇心強，所以經常會遇到麻煩。危急時會用瞬間移動來逃跑。
223413,id-200,23,3,
210262,id-579,,1,とくしゅな　えきたいを　のむとちえを　さずかると　いわれるがランクルスいがいには　もうどく。
221359,rec-328-dup-1,,4,會建造絕對無法逃脫的缽狀巢穴並在g巢穴裡等著獵物自己掉進來
208487,id-448,34,7,"Puede leer los pensamientos de la gente, porlo que establexe lazos afectivos únicamente conEntrenasores de corazón noble."
218929,rec-3-dup-1,,4,把太陽的能源當成養分開出碩大的花朵是朝著有陽光的地方移動
213952,id-830,33,1,
206416,id-247,33,6,Trotz seiner harten Schale kann es sich freibewegen. Es ist flinm und äußers6 zerstörerisch.
225012,id-671,23,9,"It claims exquisite flower gardens as its terrotory,and it obtains povver from basking in the energyemitted by flowering plants."
220896,rec-865-dup-1,33,7,
205348,id-144,34,8,È in grado di controllare il ghiaccio a suopjacimsnto. Si dice che viva sulle montagneinnevate nelle aree coperte da permafrost.
210624,id-605,34,4,
221484,rec-119-dup-0,,7,Perfora las piedras del lecho del río con sucuerno para hacer un nido y 9ue la corrienteno arrastre sus huevos.
216736,rec-169-dup-0,33,9,Both of its legs have turned into wings. Without asound Ceo1>at flies swiftly toward its prey andsinks its fangs into the nape of its targets neck.
214419,id-853,33,9,A body made up of nothing but muscle makesthe grappjing moves this Po1<émon performs withits tentacles tremendously powerful.
215573,rec-147-dup-0,34,5,
214450,id-854,34,11,
209659,id-549,33,9,It’s believed that even first-rate gardeners have ahard time getting the flower orn a Lilligant’s headto bloom.
203747,id-42,34,7,Camina con soltura sobre sus pequeñas patas. Seaxerca con sigilo a su presa miengras esta duermey le clava los colmillos para chuparle la sangre.
225197,id-779,27,7,
223738,id-276,,9,"TAILLOW courageously wtands itsground against foes, however strongthey may be.This gutsy POKéMON will remain defianteven after a loss. On the other hand,it cries loudly if it becomes hungry."
215081,id-886,,12,飞行速度为每小时２００公里。与多龙梅西亚一起战斗，到它进化为止都会细心照顾。
211316,id-640,33,6,"Eine Legende berichtet davon, wie Viridium e:nstmit Kobalium und Terrak8um unermüdlich diePokémon Einalls vor den Menschen beschützte."
206619,id-275,,9,A Pokémon that was feared as a forest guardian.It can read the foe’s mind and takepreemptive actiom.
216337,rec-828-dup-0,33,4,會偷偷在看中的獵物身上留下標追蹤目標的氣味對方放鬆警戒時偷盜
206403,id-246,,3,흙을 먹으며 살고 있다.큰 산 하나를 다 먹으면성장을 위해 잠자기 시작한다.
208648,id-459,34,8,Le bacche simili a ghiaccioli che gli cresconoattorno al ventre sonl il cibo preferito deiDarumaka che vivono a Galat.
218481,rec-836-dup-0,,12,会制造电能并传送到f脚上作为奔跑时的辅助动力可以不眠不休地奔跑三天三夜
223612,id-252,,1,すいちょくの　カベも　すいすいのぼる。しっぽで　くうきの　しつどをかんじ　あしたの　てんきを　あてる。
217326,rec-579-dup-0,33,8,
219092,rec-302-dup-0,34,1,
224907,id-654,23,8,Incendia il ramo che ha infilato nella coda grazie allosfregamento deo pelo per poi lancisrsi nella lotta.
206616,id-275,33,6,Dieses Pokémon wurde als „Wächter des Walde5“gefürchtet. Es kann die Geeanken des Gegnerslesen und präventiv handeln.
215813,rec-279-dup-0,34,9,Skimming the waters surface it dips its lar9e billin the sea scoops up food and water andcarries it.
208935,id-477,33,5,Nul ne sait s’il est doté d’une volonté propre.Les ondes du monde des esprits le pousserità condukre humains et Pokémon vers l’au-delà.
222481,rec-775-dup-0,,1,だいた　きは　うまれたとき　おやからあたえられたもの　よく　なつけばトレーナーの　うでにも　しがみつく
214493,id-857,,3,강한 감정을 품은 자라면누가 됐든 조용하게 만드는데그 수단이 매우 난폭하다.
207067,id-319,34,7,
204263,id-80,,3,셀러에게 물린 충격으로 두 발로걸을 수 있게 되었다. 셀러가 떨어지면야돈으로 돌아간다고 한다.
204261,id-80,,12,被大舌贝咬住尾巴而进化。尾巴里渗出的甜味让大舌贝心醉神迷。
204260,id-80,33,11,
221293,rec-121-dup-0,,3,강렬한 사이코 파워를 발산할 때코어라고 불리는 기관이일곱 색깔로 빛난다.
225214,id-786,27,4,
214773,id-871,,3,가시 끝에서 전기를 발산한다.날카로운 이빨로 바위에 붙은해초를 갉아 먹는다.
207511,id-350,,12,据说目睹了美纳斯美丽身姿的人，心中一切的愤恨都能得到抚慰。
207518,id-355,33,8,
221162,rec-889-dup-1,33,4,與眾人之王協力拯救h了t伽勒爾的寶可夢吸收金屬來進行戰鬥
216472,rec-725-dup-0,,8,Chi cerca di fargli le coccole prima di essersiguadagnato la sua fiducia si r'ltroverà addossoi suoi artigli affilati.
219328,rec-319-dup-0,34,1,うみのギャングと　よばれ　せいそくかいいきに　はいりこんでしまったふねは　もれなく　おそわれてしまう
210861,id-617,,12,行动迅速，会喷出毒液来战斗。敏捷虫担任主角的电影和漫画拥有极高的人气。
217999,rec-728-dup-1,34,6,Es trainiert jeden Tag fleißig um irgendwanneine Blase zu erschagfen welche die perfel<teForm und Größe vorweist.
206101,id-222,,12,头顶上的珊瑚枝即使折断了也会再长出来。人们会把漂亮的珊瑚枝当成保佑孕妇的护身符。
208999,id-486,33,9,"All ouer the world, there are legends that tellof Regigigas crrating other Pokémon in itsown image."
221287,rec-714-dup-0,33,6,Bei Sonnenuntergang verlässt es seine Höhle undgeht mithilfe vpn Ultraschallwe|len auf die Suchenach reifem Obst.
207770,id-373,,11,大空を　飛ぶ　喜びに　浸り上機嫌だが　怒らせると手が　つけられない　乱暴者。
206857,id-298,33,7,La bola que tiene en la cola rebota como unapelota de goma y está eepleta de los nutrienresque este Pokémon necesita para crecer.
224852,id-645,23,8,"Poiché le terre che visita producono abb0ndantiraccolti, è considerato una benedixione per i campi."
211182,id-633,34,1,
206641,id-278,,12,在陡峭的岩壁上筑巢，会借助海风，飞升到广阔的天空中滑翔。
217164,rec-208-dup-0,34,5,On pense que s0n corps sest transformé à forcedavaler le fer conten7 dans la terre en creusant.
219670,rec-568-dup-1,33,8,Predilige luoghi insalubrj. Sbuca fuori nelle casedove è stata lzsciata spazzatura in giro e vi sistabilisce.
223763,id-283,,12,在水面像滑行一样移动。为了寻找食物，几次三番和滴蛛打架。
204958,id-125,,8,Molte centrali elettriche utilizzano Pokémondi tipo Terrs per difendersi dagli Electabuzza caccia di elettricità.
213239,id-777,33,9,
213216,id-776,33,6,Sein Panzer ist mit einer explosiven Schichtüberzo9en. Gegnerische Angriffe quittiert esmit gewaltigen Explosionen.
215423,rec-118-dup-0,33,8,
210709,id-609,,9,"In homes illuminated by Chandelvre instead oflights, funerals were a constant occurrence—or so it’s said."
217316,rec-579-dup-0,33,5,Fier davoir des bras il préfère sen servirpour assommer ses adyersaires plutôt quedavoir recours à ses pouvoirs pstchiques.
210666,id-607,34,6,"Je jünger das Opfer, dem es clie Lebensenergieentzieht, desro höher und unheimlicher brenntdie Flamme auf seinem Kopf."
222129,rec-419-dup-1,26,11,
210950,id-621,,11,凶暴で　ずる賢い。ほかの　ポケモンが　掘った巣穴を　奪って　すみかにする。
207863,id-378,,3,전신이 얼음으로 되어 있다.빙하 시대에 두꺼운 얼음아래에서 태어났다고 전해진다.
215772,rec-173-dup-1,34,6,Aufgrund seiner ungewöhnlichen Sternform sagtnan es sei auf einem Meteor bierhergereist.
220477,rec-550-dup-0,34,4,從前也曾經登上餐桌紅條紋野鱸的肉脂肪含量高適合年輕人食用
216089,rec-813-dup-0,33,6,Erhöht es durch Rennen seine Körpertemperaturströmt Feuer-Eneryie durch seinen Körper. Dannkann es seine wahre Kraft entfesseln.
212426,id-726,34,6,"Wenn es sich einem starken Gegner stellt, steigtnicht nur sein Kampfe5wolle, sondern auch dieHeizkraft seines feurigen Glöckchens."
224343,id-417,23,11,
222931,id-23,,11,育つほどに　どんどん　長くなる。そして　夜中は　木の枝にグルグルと　絡まって　休む。
205004,id-127,34,4,會用角緊緊夾住獵物，就這樣把對方剪成兩半或是把牠硬扔到天邊去。
220600,rec-118-dup-1,,5,Ses nageoires dorsalea et pectorales sont trèsdéveloppées. Elles lui permettent de nagerà une vitesse de cinq nœuds.
222537,rec-503-dup-0,,11,よろいに　仕込まれた　剣の　一振りで相手を　倒すひとにらみで　敵を　黙らせる
222536,rec-503-dup-0,24,6,Besiegt Gegner durch einen einzigen Hieb mitder Klinge an seinen Panzer. Ein böser Blickund seine Feinde verstummen.
222534,rec-503-dup-0,25,7,En un abrir y cerrar de ojos puede desenvainar y emvainar lossables que hay en sus patas delanteras.
213314,id-782,,4,和夥伴們互相撞擊頭上的鱗片，學習戰鬥的方法。這樣做可以鍛鍊牠們的技術和心志。
221871,rec-501-dup-0,26,7,Ataca con la vieira de su ombligo. En cuant0 para un ataquepasa al contraatzque sin dilación.
204869,id-120,34,9,"Fish Pokémon nibble at it, but Staryu ksn’tbothered. Its body regenerates 4uickly, evenif part of it is completely torn off."
214498,id-857,33,8,"Se qualcuno esterna emozioni troppo f0rti,l0 affronta immediatamente e lo mette atacere senza tanti convenevoli."
207427,id-346,,7,Atrapa a sus presas con los tentáculos yenseguida las disuelve con sus kugos gástricospara absorber los nutrientes.
209202,id-521,34,1,かしこいぶん　プライドも　たかい。ケンホロウの　トレーナーに　なればみんなに　いちもく　おかれるよ。
223799,id-288,17,5,"Son cœur nat dix f0is plus vite quela normale, c’est pourquoi il netient pas en place."
223018,id-70,,6,"Die Blätter werden eingesetzt, um Gegneraufzuschlitzen. Dieses Pokémon spuckt eineFoüssigkeit, die alles auflöst."
221819,rec-166-dup-0,26,6,
214085,id-836,,5,Il se sert de l’énergie électrique povr augmenterla puissance de ses membres.Sa vitesse maximale dépasse de peu les 90 km/h.
209206,id-521,34,6,"Es ist schlau, aber auch sehr stolz. Seins Trainergenießen daher generell 9roßen Respekt."
205034,id-129,33,4,力量和速度都不太行。是世界上最弱最可憐的寶可夢。
211169,id-632,34,9,"With their large mandibles, these Pokémon cancrunch their vvay through rock. They worktogether to protect their eggs from Sahdaconda."
215216,id-893,33,6,"Zarude leben gruppenweise in dichten Wäldernund werden yon den anderen Pokémon dortgedürchtet, da sie sehr aggressiv sind."
225277,id-796,,7,Un Ultraente rodeado de misterio. Se dice quesu cuerpo desprende descargas eléctricas deinmen5a potencia.
209449,id-535,34,9,It uses sound waves to communicate withothers of its kind. People and other Pokémonspecies can’t hear its cries of warning.
216479,rec-725-dup-0,,1,ひまさえあれば　なめて　けづくろいおなかに　たまった　ぬけげに　ひをつけて　ほのおわざを　はなつ
209443,id-535,34,3,음파로 동료와 연락한다.경계하는 울음소리는 사람이나다른 포켓몬에게 들리지 않는다.
209444,id-535,,4,透過音波來聯繫夥伴。人類和其他寶可夢都聽不見牠發出的警告聲。
207950,id-404,,11,敵に　出会うと　１００万ボルトの威力を　もつ　ツメを　足から　だして戦いに　備える。
224494,id-482,,1,いしのかみ　と　よばれている。みずうみの　そこで　ねむりつづけせかいの　バランスを　とっている。
220677,rec-867-dup-0,33,9,A powerful curse was woven imto an ancientpainting. After absorbirig the spirit of a Yamaskthe painting began to move.
205970,id-211,34,11,
206193,id-227,,3,날카로운 날개는 검보다예리하다. 영역을 두고아머까오와 격렬하게 싸운다.
208934,id-477,,4,沒人知道牠是否擁有意識。會從來自靈界的電波中接受指示，將人和寶可夢帶走。
212259,id-712,33,9,
224480,id-480,23,6,"„Das wissende Wesen“. Es soll die Erinnerungemcerer löschen, die ihm in die Augen sehen."
221218,rec-52-dup-0,,11,額の　小判が　汚れないようまめに　顔を　洗う　ガラルのニャースとは　仲が　悪い
218372,rec-274-dup-0,,1,もりの　おくふかくに　せいそくあたまの　はっぱで　ふえを　つくりふあんに　させる　ねいろを　だす
215509,rec-808-dup-0,34,7,Viven en grupos pero llegad0 el momentoel ejemplar más fuer5e absorbe a sus camaradasy evoluciona.
206377,id-242,33,7,"Si se encuentra un Pokémon enfefmo, compartesu huevo con él y lo cuida hasta que se recupera."
218104,rec-282-dup-0,,5,Prêt à tout pour protéger son Dresseuril peut aller jusquà épuiser ss force mentalepour créer un mini trou noir.
220233,rec-443-dup-1,,12,喜欢因地热而温暖的狭窄横洞这样一来就算a外面刮暴风雪也不会冻着了
206125,id-223,34,5,"À l’aide de sa nageoire dorsale en foenede ventouse, il s’accroche sous un Démantapour récupérer ses restes."
215613,rec-51-dup-0,,3,지하 109km까지 파고들 수 있는파워를 간직한 세쌍둥이 디그다.땅 밑은 아무도 모른다.
210598,id-601,33,8,Emette una forte scarica elettrica dall’estremitàdei svoi spuntoni. Il nucleo rosso contieneun’emorme quantità di energia.
205314,id-143,,4,每天不吃下４００公斤的食物絕不會善罷甘休。吃飽了就會開始睡覺。
224920,id-656,23,5,Sa poitrine et son dos sécrètent une mousse quilui permet de subir moins cle dégâts en amortissantle choc des attaques.
208124,id-423,34,4,身體軟綿綿的但十分強韌。因為牠身體的軟度可以幫助牠分散所受到的衝擊。
208110,id-422,,11,強く　触れると　紫色の謎の　汁を　出す。　害はないけれど　ネバネバするよ。
224026,id-353,,4,因為會吞食怨恨、嫉妒之類的情感，對某些人來說是很可貴的寶可夢。
214430,id-853,,11,おのれの腕を　試すべく　陸に上がり　対戦相手を　探す。戦い終えると　海に　帰る。
217355,rec-826-dup-1,33,12,以头脑聪慧而闻名大大的v脑子是它拥有出众精神力量的证明
210120,id-572,,11,しっぽで　汚れを　払い落す。掃除を　するときに　助かるが潔癖症　なので　大変。
212171,id-707,34,12,
222426,rec-255-dup-1,25,7,Torchic rio se separa de su Entrenador. Siempre va tras él consus pasotos inseguros. Este Pokémon escupe bolas de fuegoque pueden alcanzar los 1000 °C y carbonizar al enemigo.
220992,rec-591-dup-0,33,7,Expulsa esporas venenosas. Crecerán setasen cual9uier superficie con la que entren ericontacto si no se lava de inmediato.
225247,id-793,27,7,Un Ultraente envuelto en misterio. Se dice quelas víctimas a las que posee se vuelyenagresivas.
212655,id-746,,5,"Individuellement, 'lls sont très faibles. Ils ont doncdéveloppé une tactique de déplacement en bancpour résister aux ennemis."
222064,rec-86-dup-0,,11,氷に　覆われた　海で　エサを　採る息継ぎを　するときは　頭の　出っ張りで氷を　割って　海から　顔を　出す
215420,rec-118-dup-0,34,5,Ses nageoires dorsale5 et pectorales sont trèsdéveloppées. Elles lui permettent de nagerà une vitesse de cinq nœuds.
209687,id-550,34,7,
219979,rec-435-dup-1,33,9,In its belly it reserves stinlcy fljid that it shootsfrom its tail during battle. As this Pokémons dietvaries so does the stench of its fluid.
213178,id-772,33,8,Si dice che sia stato ricreago nuovamente aGalar silla base di documenti top secrettrafugati.
222079,rec-179-dup-0,26,6,Voltilamns flauschiges woljenes Fell erzeugt Reibung undstatische Aufladung. Je höher die elektrische Ladung wirddesto heller leuchtet die Glühbirne an seinem Schweif.
210576,id-600,33,6,"Macht es Ernst, greift das kleine äußere Rad inclas große Rad, was die Drehgeschwindigkeitmerklich erhöht."
204789,id-116,34,9,They swim with dance-like motions snd causewhirlpools to form. Horsea compete to see whichof thwm can generate the biggest whirlpool.
215276,id-896,33,6,"Aus seinen Hufen verströmt es eisige Kälte.Dieses unge5tüme Pokémon nimmt sich alles,was es will, nit roher Gewalt."
217901,rec-778-dup-1,33,4,為了讓別不要害怕自己特意上了看似皮卡丘的破布結果卻變得更加令人毛骨悚然
222393,rec-716-dup-0,23,1,
223165,id-150,17,5,Un Pokémon conçu en réorganisantles gènes de Mew. On raconte qu’ils’a9it du Pokémon le plvs féroce.
212554,id-738,33,4,
215779,rec-173-dup-1,,11,お星さまのような　シルエットその姿から　流れ星に乗ってやって来ると　信じられている
215751,rec-539-dup-1,33,12,不断地寻求强大的实力要是看了在山上修行的打击鬼就静静地离开吧t
222073,rec-317-dup-0,,7,Se traga todo lo que le 9uepa en su enorme boca.Sus jugos gástricos pueden digerir cualquier cosa.
