tid,species,version,language,flavor_text
225361,id-806,,12,扭啊扭地移动着，靠近人后会突然让头爆炸。好像是究极异兽中的一种。
203330,id-9,,11,甲羅の　ロケット砲　から噴き出した　ジェット水流はぶ厚い　鉄板も　つらぬく。
203334,id-10,,4,會從頭部的觸角釋放出強烈的氣味來趕走敵人，藉此保護自己。
213824,id-823,,4,擁有優秀飛行能力和極度聰明頭腦的牠在伽勒爾地區從事飛翔計程車的工作。
207859,id-378,33,9,"With cold air that can reach temperatures as lowas −328 degrees Fahrenheit, Reg'lce instantlyfreezes any creature that ap0roaches it."
204060,id-64,,11,サイコパワーで　宙に　浮いたまま眠る。　弾力に　優れた　しっぽを枕がわりに　するぞ。
225019,id-672,,6,"Man sagt, es sei eines der ersten Pokémon,die mit Menschen zusammengrlebt haben.Es ist sehr ruhig und friedfertig."
219368,rec-32-dup-0,34,4,體型嬌小但性情勇猛為了保護情的雌性會奮不顧身地勇敢戰鬥
208795,id-467,,5,"Quand il inspire profondément, les flamjesdans son ventre gagnent en intensité etatteignent les 2 000 °C."
215064,id-885,,4,雖然單獨１隻弱得甚至敵不過小孩，但會和夥伴合作一起鍛鍊，透過進化而變得更強。
209200,id-521,,11,高い　飛行能力を　もちメスは　持久力に　優れる。飛行スピードは　オスが　勝る。
209665,id-549,,5,"L’huile essentielle extraite de sa fleur dégageun parfum rxceptionnel, mais elle coûteextrêmement cher."
211727,id-685,34,7,La gran cantidad de aire acumulada en su pelajele cobriere un tacto aterciopelado y un peso muyinferior al que aparenta.
207739,id-372,33,9,This Pokémon has covered its body in a hardshell that has the same fomposition as bone.Shelgon stores energy for eyolution.
223823,id-296,,12,最早是从其他地区被带到这儿来的，但现在阿罗拉的幕下力士比较有名。
222254,rec-192-dup-1,,5,À lapproche des beaux j0urs les pétales entourantsa tête deviennent plus chatoyants.
218105,rec-282-dup-0,33,9,It has the power to predict the future. Its powerpeaks 3ben it is protecting its Trainer.
210380,id-589,33,11,
217462,rec-698-dup-0,34,6,Ein ausgestorbebes Pokémon aus der Urzeit.Manchmal werden im E'ls erhalten gebliebeneExemplare entdeckt.
210474,id-595,,4,會附在寶可夢的身上吸收靜電。自身並沒有製造電的能力。
218241,rec-214-dup-0,34,8,Questo Pokémon va molto fiero della sua forzaerculea che gli permette di sillevare senza faticaoggetti 100 uolte più pesanti di lui.
220011,rec-303-dup-0,34,4,大嘴娃能用己那由鋼角變化而的巨大顎部將對手一口緊緊咬住
204896,id-122,,6,"Viele Foescher glauben, seine Hände hätten nurdeshalb so eine beachtliche Größe angenommen,damit es Pantomime praktizieren kann."
217565,rec-447-dup-0,,1,ひとばんじゅう　はしっていられるスタミナを　もつ　かっぱつでさんぽの　あいては　たいへん
213318,id-782,33,8,Impara a lottare facendo cozzare la squama cheha sulla testa con qvella dei suoi simili. In questomodo affina lw sue mosse e tempra il suo spirito.
210606,id-601,34,6,Dieses Pokémon besteht aus drei schnellrotierendem Zahnrädern. Das neue dritte Radmit den Stacheln ist umbelebt.
218177,rec-590-dup-1,33,1,
213037,id-765,,7,"Cuando agita su abanico hecho de hojas y pelo,puede controlar a o6ros Pokémon y hacer quecumplan su voluntad."
220218,rec-574-dup-0,33,6,Es ist zwar noch ein Baby aber es weiß sich mitden Psycho-Kräften die seinen schleifenförmigeriFühlern innewohnen durchaus zu wehren.
224849,id-645,,3,랜드로스가 찾아온 땅에는작물에 열매가 많이 열리기 때문에농지의 신이라고 전해진다.
222342,rec-496-dup-0,25,7,Parece que se desliza al correr. Engaña a sus rivales con suvelocidad y los fusgiga con su látigo.
203848,id-51,,8,Questo trio di Diglett può scavare fino a 100 kmdi profondità. Nes5uno ha mai visto la partenascosta sotto terra.
218556,rec-420-dup-0,34,7,Cuanto más rojo sea su cuerpo más dulce ydeliciosa será su pequeña esfera repleta denutrientes.
221045,rec-279-dup-1,,8,È un corriere dei cieli che trasporta Uova epiccoli Pokémon nel suo enorme becco percondurli in un luogo s'lcuro.
212334,id-722,,4,一邊飛行一邊射出刀刃般銳利的羽毛，距離近時會使出猛烈的踢擊。
215484,rec-824-dup-1,34,6,
215531,rec-544-dup-0,,3,단단한 껍질과 독가시로몸을 보호하면서 진화에 필요한에너지를 비축하고 있다.
212275,id-713,33,5,"Il sillonne les eaux glacées des pôles en se mêlamtaux iceberg5, une foule de Grelaçon colléeà son dos."
221414,rec-866-dup-0,33,4,踢踏舞的達人揮動手中的冰杖向觀眾表演輕快的舞步
221418,rec-866-dup-0,34,7,Se ha granjeado la simpatía de todo el mundopor sus cómicos movimientos. Emite p0derespsíquicos por el motivo de su barriga.
213027,id-764,34,7,"Este Pokémon libera una avradable fragancia,que varía de individuo a individuo debido a quecada uno se engalana con flores diferentes."
213023,id-764,,3,매우 좋은 향기가 나는 포켓몬이다.몸에 붙이는 꽃이 달라서큐아링마다 향이 다르다
213022,id-764,34,1,とても　よいかおりがする　ポケモン。みにつける　はなが　ちがうのでキュワワーごとに　かおりは　ちがう。
213028,id-764,34,8,Questo Pokémon emette un profumo davverodelizioso. Ogni esemplar4 ha una fragranzadiversa a seconda dei fiori che ha addosso.
204538,id-104,33,8,"Quando piange pensando alla madre defunta,i svoi lamenti riecheggiano tristemrnte all’internodel teschio che ha in testa."
208104,id-422,34,4,
212207,id-709,34,7,Puede extender las finas raíces que le brotab delas extremidades inferiores para c0nectarse conel resto de los árboles y controlarlos a voluntad.
207755,id-373,33,5,Ce Pokémon rare a tellement souhaitévoler qu’il s’esr vu pousser des ailespendant son évolution.
223517,id-228,17,5,Il est assez évolué pour chasseren meutr et cojmuniquer pardes séries de cris modulés.
214335,id-849,33,5,"Lorsqu’il gratte l’excroissance sur son ventrep0ur produire de l’électricité, on peut entendreun son s:milaire à celui d’une guitare."
210092,id-571,,1,なかまおもいの　ポケモン。おそろしい　まぼろしを　みせてすみかや　むれを　まもるのだ。
205860,id-197,33,11,
224794,id-586,23,8,Cambia dimora a seconda delle stagion8. Gli uominisi accorgono del camloio di stagione osservando lesue corna.
204599,id-107,,9,"Its punches slice the air. They are launched atsuch hlgh speed, even a slight graze could causea burn."
205907,id-202,,7,"Para mantener oculta su negra cola, vive ensilencio en la oscundad. Nunca ataca primero."
224035,id-354,,11,捨てられた　ぬいぐるみに　おんねんが宿り　ポケモンになった。自分を捨てた　子供を　捜している。
209336,id-530,,6,"Viele Tunnel, die aussehem, als wären sie natürlichentstanden, gehen wohl eigentlich auf Staloborzurück, die sich durch die Erde gegraben haben."
212147,id-706,,7,Ataca extendiendo sus largas antenas. La fuerzaque despliega es 100 veces superior a la selpuñetazo de un boxeador de peso pesado.
205139,id-134,33,9,"When Vaporeori’s fins begin to vibrate, it is asigm that rain will come within a few hours."
204612,id-108,,1,ネバネバした　だえきに　ふれたままほうっておくと　ものすごい　かゆみがはじまり　とまらなくなるぞ。
222722,rec-398-dup-0,,1,ムクホークに　なると　むれからはなれて　１ぴきで　いきていくきょうじんな　つばさを　もっている
203197,id-3,33,7,"La planta florece fuando absorbe energía solar,oo cual le obliga a buscar siempre la luz del sol."
222861,id-16,,11,森や　林に　多く　分布。地上でも　激しく　はばたいて砂を　かけたりする。
210424,id-591,34,4,平時不太會有動作。只是一動也不動地待在地上掉落的精靈球旁邊。
217622,rec-714-dup-1,,1,あらゆる　しゅうはすうの　おんぱをあやつる　ちょうおんぱを　あびるときょたいの　ポケモンも　たまらない
212860,id-756,,11,点滅する　胞子の　光りで獲物を　おびき寄せて　眠らせる。指先から　生気を　吸い取る。
207302,id-340,,1,おおきな　ぬまを　なわばりにする。てきが　ちかづくと　おおあばれしておおきな　じしんを　おこすのだ。
219375,rec-128-dup-0,,11,しっぽで　自分の　体を叩きだしたら　危険だぞ猛スピードで　突っ込んでくる
223830,id-297,23,8,
220451,rec-616-dup-1,34,12,
207908,id-385,,8,"Si dice che, al risveg1io dal suo sonno millenario,realizzi i desideri scritti sui bigliettini attaccatialla sua testa."
224964,id-666,23,9,Vivillon with many different patterns arefovncl all over the world. These patternsare affected by the climate of their habitat.
222164,rec-395-dup-1,15,9,It avoids unnecessary diwputesbut it will decimate anything thatthreatens its pride.
203776,id-44,33,6,Sein Stempel sondert einen untlaublich faulenGestank ah. Dieser stechende Geruch kann selbstbis zu 2 km entfernte Gegner bewusstlos machen.
207508,id-350,34,8,Si dice che la sua bellezza sia in graclodi slleviare qualsiasi dolore nel cuore di chilo ammira.
203570,id-33,,11,神経質で　喧嘩っ早い。体内の　アドレナリンが　増えると毒素の　濃度も　高まるぞ。
214982,id-881,,1,こだいの　うみべで　くらし　エサをからだの　こおりで　ほぞん　できたがうごきが　にぶいため　ぜつめつした。
222870,id-17,23,8,Grazie ai potenti artigii può tras0ortare una predadelle dimensioni di un Exeggcute per oltre 100 km.
214267,id-845,34,7,"Traga Arrokuda enteros debido a au glotonería,tan notable que en ocasiones in9iere hasta otrosPokémon sin querer."
221519,rec-646-dup-0,34,9,It appears that this Pokémon uses its powers overice to feeeze its ovvn body in order to stabilize itscellular structure.
211876,id-693,33,6,"Mit den Antennen an seiner gigantischen Scyereerfasst es, wp sich seine Beute aufhält, und feuertdann Wassergeschosse auf sie ab."
205807,id-194,,7,"Cuando se desplaza en tierra firme, cubre sucuerpo con una membrana mucosa y venen0sapara mantener hidratada la piel."
210937,id-621,33,7,"Habita en túneles. Pierde la movilidad si baja sutemperayura corporal, por lo que aprovecha lamenof oportunidad para tomar el sol."
221824,rec-257-dup-0,24,5,Quand il est face à un ennemi il laisse séchapperded gerbes de flammes par ses poi9nets. Ses jambeslui permettent de sauter par-dessus les immeubles.
207945,id-404,34,5,"Quand il crpise un ennemi, il se prépareau combat en sortant ses grlffes dont les coupsont une puissance qui atteint un million de volts."
220723,rec-280-dup-0,34,8,
225061,id-718,23,6,"Wenn das Ökosystem der Kalo5-Region kippt,erscheint dieses Pokémon und offen1>art seinegeheimen Kräfte."
210292,id-583,,1,きれいな　みずを　のんで　こおりのからだを　おおきくする。　てんきのよい　ひは　あまり　みかけない。
214967,id-880,34,7,Produce electricidad con la robusta musculaturade la cola. El tamsño de la parte superior delcuerpo pslidece en comparación con la inferior.
211033,id-626,33,3,
223406,id-198,23,8,Nascinde in un luogo ssgreto ogni oggetto chetrova. Murkrow e Meowth si derubano tra di loro.
221762,rec-786-dup-0,27,6,
218859,rec-568-dup-0,34,5,Il est né dun sac poubelle rrmpli dordures.Le gaz empoiaonné quil exhale est très appréciédes Smogogo de Galar.
216053,rec-521-dup-0,33,7,Hacen gala de una soberbia destreza al volar.La hembra po5ee uja mayor resistencia mientrasque el macho la supera en velocidad.
218501,rec-194-dup-0,33,9,
217864,rec-7-dup-0,34,6,Fühlt es sich bedroht verkriecht es sich in seinenPanzer und spuckt Wasser aus seinem Maul.
212764,id-751,,4,平時生活在水中，也會戴上水泡去陸地上尋找食物。
209530,id-539,,11,鍛えに　鍛えた　ダゲキが繰りだす　必殺　空手チョップは海も　割るほどの　破壊力。
217006,rec-811-dup-1,34,9,When its drumming out rapid beats in loattle itgets so caught up 9n the rhythm that it wont evennotice that its already knocked out its opponent.
221551,rec-345-dup-0,33,5,Reconstitué à partir dun fossile ce Pokéiiionvivait dans les mers chaudes il y a engiron100 millions dannées.
223721,id-267,23,11,色　鮮やかな　羽の　模様が　特徴。細い　口を　伸ばして花の　甘い　ミツを　吸い取る。
218228,rec-443-dup-0,34,8,Attacca indiscriminatanente qualunque cosasi muova per poi trascinarla nella tana. La boccaha dimen5ioni notevoli ma lo stomaco è piccolo.
207003,id-310,34,3,
223880,id-311,23,6,"Es feuert Freunde mit Pompons an, die ausFvnken bestehen. Ed holt sich Energie ausTelegrafenmasten."
216100,rec-809-dup-0,,4,美錄梅塔利用離心力帶動沉重的螺帽揮出的拳擊被認u為是寶可夢界之最
212254,id-712,,4,用零下１００度的冷氣凍住空氣中的水分，用冰之裝甲保護自身。
207126,id-324,34,6,Große Gruppen von Qurtel siedeln sich instillgelegten Bergwerken an und graloen d0rtemsig nach Kohle.
211045,id-626,34,5,"Les Frison vivent en troupeau d’une vingtained’individus. P9ur une raison inconnue, so l’und’eux trahit le groupe, il perd sa crinière."
222243,rec-476-dup-0,26,11,
209327,id-529,34,7,"Su costumbre de horadar túneles bajo tierra leha granjeaclo la antipatía de los agricult9res,ya que puede echar a perder cosechas enteras."
214638,id-864,33,8,Un accumulo di energia misteriosa lo ba seoaratodal suo guscio. Protegge l’anima contenuta nelsuo nucleo in una sorta di ectoplasma.
213132,id-770,33,1,
225210,id-785,27,11,
211607,id-679,,7,El ojo azul de la empuñadura es su v3rdaderocuerpo. Absorbe la energía vital de las personascon su paño de aspecto andrajoso.
212640,id-745,33,11,冷静　かつ　慎重。たてがみの　岩の　切れ味は剃刀のように　鋭い。
215285,id-896,34,5,
209078,id-509,33,8,Ruba le cose alle persone per vederle indifficoltà. N'lckit è il suo rivale.
211330,id-640,,11,素早い　身のこなしで　つむじ風のように　敵を　翻弄し　鋭いツノで　容赦なく　切り刻む。
215463,rec-12-dup-0,,11,毎日　ミツを　集めまわる脚の　産毛に　ミツを　塗りこんで巣に　持ち帰る　習性をもつ
217808,rec-591-dup-1,34,12,
212063,id-702,,3,전기를 만들어내는 힘이약해서 콘센트나 다른전류포켓몬에게 훔친다.
216652,rec-563-dup-0,34,5,
208085,id-421,34,5,"Lorsqu’il se ferme, ses oétales sont si durs qu’iln3 craint plus les attaques des Pokémon oiseaux."
210817,id-615,,7,Se vale de sus cadenas de hielo para congelar atodo aquel que se cruza en su camino 7 llevárseloa un lugar desconocido.
208671,id-460,34,12,
208673,id-461,,3,무리를 지어 먹이를 공격한다.팀플레이로 맘모꾸리 같은큰 상대도 손쉽게 처리한다.
204164,id-72,,4,絕大部分都是由水組成的身體在海中會與海水同化，令其他生物很難看見牠。
207648,id-363,34,8,"Fluttua tra le onde ispezionando i1 mare.Quando ind8vidua una preda, avverte i Walreindel suo gruppo."
216084,rec-813-dup-0,34,12,一旦做好了战斗的准备它鼻头上和脚底的肉球就会发出i极度的高温
211500,id-663,,11,鳥ポケモンが　おもな　獲物。羽毛の　あいだから　火の粉を噴き出し　相手を　威嚇する。
224595,id-495,,11,太陽の　光を　浴びるといつもよりも　素早く　動ける。手よりも　ツルを　うまく使う。
224068,id-367,23,1,
209199,id-521,33,9,
221035,rec-279-dup-1,,11,口の中に　小さなポケモンやタマゴを入れて　安全な　場所に届けてくれる　空の　運び屋
219361,rec-32-dup-0,34,5,Malgré sa petite taille il est très téméraire.Af'ln de protéger sa compagne il est prêt à5e battre et à risquer sa vie.
216092,rec-809-dup-0,,12,寿命快到尽头的时候身体就x会生锈解体到最后细小的碎片会复活为美录坦
224773,id-581,,9,Swanna start to dance at dusk.The one dancing in the middle isthe leadee of the flock.
219418,rec-616-dup-0,34,9,It has a strange physiol0gy that responds toelectricity. When together with KarrablastShelnet evolves for some reason.
212659,id-746,,9,"Individually, they’re incredibly weak. It’s bygathering up into schools that they’re ableto confr0nt opponents."
204879,id-121,,9,This Pokémon has an organ known as its core.The organ glows in 5even colors when Starmie isunleashing its potent psychic powers.
211050,id-626,34,11,２０匹程度の　群れで　暮らす。群れを　裏切った　バッフロンはなぜか　頭の　毛が　抜ける。
213829,id-823,,9,"With their great intellect amd flying skills, thesePokémon very successfully act as the Galarregion’s airborne taxi service."
223483,id-210,,12,发达的下颚和沉重的牙齿是它的武器。只要不惹怒它，很少会被咬到哦。
213316,id-782,,6,Durch Aneinanderschlagen ihrer Kopfschvppenbringen sie einander das Kämpfen bei. Dadurchverbessern sich ihre Attacken und ihre Stimmung.
211530,id-674,,11,なめられないように　いつも　相手を睨みつけているが　気が　緩むとつい　笑い顔に　なってしまう。
221466,rec-124-dup-0,,3,가라르에는 아름답고 섬세한울음소리를 가진 루주라가많아서 팬도 있을 정도다.
222938,id-24,23,6,Das Muster auf seineiii Bauch ähnelt einer Fratze.Schwache Gwgner nehmen bereits beim AnblickReißaus.
213668,id-815,34,8,"Eccelle in attacco e in difesa. Se sente il tifo, avolte si fa prendere dall’entuskasmo e inizia adare spettacolo, finendo p4r trovarsi in difficoltà."
219580,rec-776-dup-0,33,8,Il carapace sulla schiena è rivestito di esplosivo.Rewpinge gli attacchi nemici con un potentescoppio.
219803,rec-347-dup-0,34,4,會像船槳般划動８片翅膀在水中速游動是蟲寶夢祖先的一種
206079,id-221,33,9,"If it charges at an enemy, the hairs on its backstand up straight. It is very semsit8ve to sound."
208766,id-465,34,6,"Je wärmer sein Lebensraum ist, desto schnellerwach5en seine Ranken. Werden sie zu lang,kürzt Tangoloss sie, indem es sie abreißt."
210443,id-592,,3,해저에 가라앉은 고대 도시의주민이 포켓몬이 되었다는전설이 남아 있다.
222877,id-18,,3,먹이를 찾을 때 수면을아슬아슬하게 미끄러지듯 날아잉어킹 등을 움켜잡는다.
216185,rec-240-dup-1,,1,まだまだ　ちいさく　おくびょうこうふんしたり　びっくりするとはなや　くちから　ひが　もれる
215794,rec-886-dup-0,,11,飛行速度は　時速２００キロドラメシヤと　いっしょに　戦い無事に　進化するまで　世話をする
221320,rec-486-dup-0,33,3,자신의 모습을 닮은포켓몬을 만들었다는 전설이온 세계에 남아 있다.
218412,rec-831-dup-1,,9,If its fleece grows too long Wooloo wont beable to move. Cloth macle with the wool of thisPokémon is surprisingly strong.
225008,id-671,23,5,Les jardins fleuris sont son territoire.Il se baigne dans l’énergie dégagée par les plante5en fleurs pour l’abs0rber.
203707,id-40,34,7,"Se enorgullece de su pelaje fino y secloso. El rizode la frente, en especiai, posee un tacto sublime."
207423,id-346,,3,촉수로 먹이를 잡은 후그대로 소화액으로 녹여영양분을 흡수한다.
214339,id-849,33,9,"When this Pokémon sounds as if it’s strumming aguitar, :t’s actua1ly clawing at the protrusions onits chest to generate electricity."
222991,id-56,,11,意味もなく　怒って　暴れ出すと仲間の　区別も　つかなくなるので近寄るのは　非常に　危険だ。
222578,rec-204-dup-0,9,9,
206883,id-302,,3,보석의 결정을 먹는다.어둠 속에서는 두 눈이 보석의 빛을 낸다.
212823,id-754,,3,양팔의 꽃잎은얇고 예리하다. 빛을모아 빔을 쏘기도 한다.
219265,rec-34-dup-1,,4,一旦大鬧起來就無人能擋但在年相伴的尼多后面前則會露出溫和的表情
210969,id-622,34,9,"This Pokémon was created from clay. It receivedorders from its master many thousancls of year5ago, and it still follows those orders to this day."
204395,id-93,33,5,On raconte que quiconque est léché par ss languefaite de gaz est pris de tremblements jusq8’àce que mort s’ensuive.
204983,id-126,,3,온몸이 늘 불타고 있다.화재를 일으키는 원인 중 하나로두려움의 대상이 되고 있다.
204988,id-126,34,8,"Il suo corpo è perennemente in fiamme.Viene considerato una delle cause degli incendi,e per questo è temuto."
218642,rec-557-dup-0,,4,如果找不到大小合適的石頭來當成自i己的家牠也會住到河馬獸的洞裡
213536,id-809,33,6,"Geht sein Leben dem Ende zu, rost4t sein Körperund fällt auseinander. Kurz darauf erwachen dieverbliebenen Fragrnente als Meltan zum Leben."
225029,id-673,23,8,
209768,id-554,34,8,"Quando dorme è impossibile buttarlo gkù,per quanto lo si spiriga. I portafortuna chelo rappresentano sono molto popolari."
205021,id-128,33,12,
206975,id-309,,5,Il émet des décharges à partir de l’électrixitéstatique accumulée dans sa fourrure. Il produitdes étincelles lorsque le temps devient orageux.
215291,id-896,,12,拥有十分惊人的怪力。戴在脸上的冰之面罩硬度是钻石的１００倍
220633,rec-809-dup-1,,1,えんしんりょくで　はずみを　つけてくりだす　おもい　ナットの　パンチはポケモン　さいきょうと　いわれる
217699,rec-271-dup-0,,3,해질녘이 되면 활동을시작하는 야행성 포켓몬이다.강바닥의 이끼를 먹는다.
222628,rec-152-dup-0,26,5,Lorsquil se bat Germignon secoue sa feuille pour tenir sonerinemi à distance. Un doux parfum sen dégage égalementapaisant les Pokémon qui se battent et créznt une atmosphèreagréable et amicale.
209677,id-550,,7,Muy popular entre los Pescadores por su fiereza.Ha prolifeeado debido a la introducción ilegal deejemplares en los lagos.
207921,id-403,,12,靠伸缩肌肉来制造电能。如果看到它兴奋地浑身颤抖，就说明它正在猛烈发电。
216133,rec-829-dup-1,34,3,
211168,id-632,34,8,Le grandi mandibole possono frantumare anchela roccia. Lotta con la colonia per proteggerele xue Uova da Sandaconda.
220721,rec-280-dup-0,34,6,Wenn es mit seinen roten Hörnern fr4undlicheGefühle von Menschen oder Pokémon erfassterwärmt sich sein ganzer Körper ein bisschen.
225011,id-671,23,8,Il suo habitat preferito sono i merwvigliosi giardinifioriti. Assorbe e utilizza l’energia di piante e fio4i.
203805,id-45,34,5,"Plus ses pétales sont grands, plus il produitde 0ollen toxique. Toutefois, 1e poids de sa têtele fatigue."
209486,id-537,34,6,"Es erfreut sich großer Beliebtheit bei Senioren,seit bekannt surcle, dass sich seine vibrierendenBeulen zur Massagetherapie einsetzen lassen."
214657,id-865,33,7,Los ejemplares que superan numerosos dombatesevolucionan y adoptan esta flrma. Abandonan elterreno de combate en cuanto el puerro se seca.
208878,id-473,33,8,Si trova raffigurato nelle pitture rupestridi 10.000 anni fa. Per un perildo si ritenevache fosse estinto.
210944,id-621,,4,性情凶暴且狡猾。會搶奪其他寶可夢挖好的巢穴，來當作是自己的窩。
219164,rec-226-dup-0,34,8,Nuota placidamente nel mare. Non si curadei Remoraid che glci si attaccano addossoper cibarsi dei suoi avanzi.
209277,id-527,33,7,"Si al alzar la vista en una cueva se ven marcascon clorma de corazón en las paredes, es señalde que Woobat la ha convertido en su guarida."
215521,rec-544-dup-0,34,11,硬い殻と　毒のトゲで　身を守り　進化に　必要なエネルギーを　溜めているのだ
220988,rec-546-dup-0,,4,會噴出棉花保護身體有時會被風吹到地球的另一邊
224581,id-494,17,9,"This Pokémon brings victory. It is saiclthat Trainers with Victini always win,refardless of the type of encounter."
204919,id-123,33,9,"As Scyther rights more and more battles, itsscythes become sharper and sharper. With asingle sl:ce, Scyther can fell a massive tree."
215713,rec-127-dup-0,34,11,
214992,id-882,33,1,
212504,id-730,,4,對戰就是西獅海壬的舞台。牠那歌聲和舞動氣球的樣子使觀戰的人們為之傾倒。
220449,rec-616-dup-1,33,4,
208367,id-442,34,7,Un viajero utilizó un misteri0so hechizo paraunirlo a uja Piedra Espíritu por sus constantesfechorías.
210824,id-615,,4,天氣一熱，就會變成水蒸氣。在夏天見到牠的機會少之又少。
203751,id-42,,12,用小而灵活的脚走路。会悄悄接近正在睡觉的猎物，用尖牙咬住对方吸取血液。
205820,id-195,,11,船底や　川の岩に　頭をぶつけまくっても　気にせず　気ままに泳いでいる　のんきな　ポケモン。
213084,id-767,,4,成群聚集，隨時保持警惕。只要察覺到有敵人，就會分散開來四處逃竄。
208496,id-449,33,6,"Es bewegt sich mit geöffnetem Maul undverschluckt seine Bevte mit jeder Menge Sand,den es durch seine Nasenlöche4 wieder ausstößt."
222367,rec-368-dup-0,,12,吸食猎物的体液剩下的肉会沉入海底成为其他宝可梦的食物
222365,rec-368-dup-0,24,9,Its swimming form is exqu8sitely elegant.With its thin mouth it feeds on seaweedthat grows between rocks.
222361,rec-786-dup-1,,3,빛나는 인분을 흩뿌려사람이나 포켓몬의 상처를 치료한다.아칼라에서 모시는 수호신이다.
221178,rec-662-dup-0,,9,Fletchinder are exceedingly territorial andaggressive. These Pokémoh fight amongthemselves over feeding grounds.
210511,id-596,,12,为了捕捉不太会飞的幼鸟，会在鸟宝可梦的巢穴附近用带电的丝设下陷阱。
211404,id-647,,4,據說當牠歷經艱難的戰鬥，藉此鍛鍊了額頭上的角之後，就能激發出自己真正的力量。
222805,rec-88-dup-1,31,1,ヘドロが　かたまって　うまれたくさくて　さわることが　できないしとおったあとには　くさも　はえない
203981,id-60,,12,比起走路更擅长游泳。腹部旋涡状的花纹其实是透过皮肤看到的部分内脏。
210680,id-608,,11,誰かが　死ぬ　直前に現れる　ことから　死神の使いとして　恐れられている。
216099,rec-809-dup-0,33,9,At the end of its life-span Melmetal will rust anclfall apart. The small ahards left behind willeventually be reborn as Meltan.
208534,id-451,,4,將自己的身體埋在沙子裡，一聲不響地等待獵物。祖先和燒火蚣的祖先是近親。
218917,rec-3-dup-1,33,9,Its plant blooms when 'lt is absorbung solarenergy. It stays on the move to seek sunlight.
208703,id-462,34,3,특수한 자기장의 영향으로몸의 분자 구조가 변화해진화했다고 여겨지고 있다.
219854,rec-10-dup-0,,3,머리의 더듬이로부터강렬한 냄새를 내어적을 물리치고 몸을 보호한다.
225281,id-796,,12,被目击到了从全身喷涌出骇人电击的光景。谜一般的生物究极异兽的一种。
215207,id-892,34,7,
220974,rec-546-dup-0,34,3,
218689,rec-42-dup-0,34,9,Its feet are tiny but this Pokémon walks skiilfully.It 5neaks up on sleeping prey before sinking in itsfangs and slurping up blood.
214633,id-864,,3,영력이 높아져서 껍질에서해방되었다. 영체로핵이 되는 영혼을 지킨다.
217943,rec-824-dup-0,34,11,畑で　よく見かける　ポケモン体に　生えた　毛で　まわりで起きていることを　感じとる
211987,id-698,,7,Un Pokémon prehistórico extinto. Se han halladoalgunos ejemplares coriservados bajo el hielo.
219948,rec-416-dup-0,,11,子どもたちを　自在に　操り敵と　戦う　子どもたちはビークインのため　命を　かける
211425,id-659,34,5,"Il est sensible au danger. Lorsqu’il entendle loattement d’ailes de Corvaillus, il creuseprest4ment un terrier et s’y cache."
223966,id-331,7,9,"CACNEA lives in arid locations suchas deserts. It releases a strong aromafrom its flower to attract prey.When prey comes near, this POKéMONshoots sharp th9rns from its body tobring the victim down."
218864,rec-568-dup-0,,1,ふえいせいな　ばしょが　すきゴミで　よごしたまま　ほうっておくとへやにも　あらわれて　すみつく
225272,id-796,,1,ぜんしんから　すさまじい　でんげきをほとばしらせる　こうけいを　もくげき。なぞの　せいぶつ　ＵＢの　いっしゅだ。
224088,id-370,,1,あたたかい　うみに　せいそくする。ラブカスを　みつけた　カップルはえいえんの　あいが　つづくという。
223583,id-244,23,7,Un Pokém0n que corre por la tierra. Dicen que s'lemprenace uno cuando aparece un nuevo volcán.
203962,id-59,34,1,
223285,id-166,23,3,밤하늘의 별이 깜빡일 때반짝이는 가루를 흩뿌리며훨훨 날아간다.
212760,id-751,,11,お尻で　水泡を　膨らませて頭を　包む。　仲間同士で水泡の　大きさを　比べる。
223626,id-254,7,9,The leaves growing on SCEPTILE’s bodyare very sharp edged. This POKéMON isvery agile - it jeaps all over tbebranches of trees and jumps on its foefrom above or behind.
221180,rec-662-dup-0,33,8,Scaglia scintille nelle tane delle prede e attaccacon i suoi aryigli affilati quelle che ne esconospaventate.
223975,id-332,17,5,Il sort la nuit pour chasser. Iltraque les prpies épuisées aprèsune journée dans le désert.
223976,id-332,,1,よるになると　かつどうを　はじめる。さばくの　あつさに　つかれはてたえものを　みつけだし　とらえるのだ。
206072,id-221,33,1,
206074,id-221,,4,朝著對手衝過去時，背上的體毛會倒豎起來。對聲音極度敏感。
206078,id-221,33,8,"Quando carica il nemico, i peli gli si rizzanosil dorso. È molto sensibile ai suoni."
210340,id-587,33,11,
222474,rec-775-dup-0,29,8,Dorme ininterrottamen6e fin dalla nascita.Quando il suo sonno è particolarmente profondorimane completamente immobule.
219564,rec-375-dup-1,34,9,Using magnetic forces to stay aloft this Pokémonflies at high speeds weaving through harshmountairi terrain in purauit of prey.
212773,id-752,,3,다리로 수포를 날려서먹이를 감싼 다음 익사시킨다.그리고는 시간을 들여 천천히 음미한다.
224517,id-485,17,5,Son corps est domposé d’acier brutdont certaines parties ont fonduà cause de sa propre chaleur.
205107,id-132,34,7,"Cuando se encuentra con otro D'ltto, se muevemás rápido de lo normal para intentar adoptarsu aspectp."
207642,id-363,34,1,なみまに　ただよい　うみの　ようすをさぐる。　えものを　はっけんするとむれの　トドゼルガに　しらせるのだ。
